total_cycles,user_cycles,depth,verify_duration,children_count,parent_count,descendants_count,receipt_size_kb,seal_size_kb,comp_name,cid
262144,99062,1,775,4,1,4,2262.28125,2262.2109375,jsonschema,QmcGJGTXa9MwLEwJdiAbR3JUaDmMmimUtkbvQjv2RuCjoj
65536,27999,1,71,0,1,0,216.087890625,216.017578125,kaldi-python-io,QmVu1zGtDdBnhdx85p4VRzQuZkBeDATapskSZWbtdxfgiQ
65536,27981,1,72,0,1,0,216.087890625,216.017578125,kaldialign,QmU7JT22u33QvU8141SByc4hUZrudf8PmJ2skE4qA7rmRq
65536,27981,2,84,0,1,0,216.087890625,216.017578125,kornia-rs,Qmcenvvhsrcoiost4cqq6vbN3Rcrg7e9UTCtE6gmra9LW5
131072,66909,1,231,2,1,2,670.755859375,670.685546875,kornia,QmQbj5GqR32PZhdh1VQeULoYAuQVKaXBBdQ6JNXjfHcenz
65536,27779,2,76,0,2,0,216.087890625,216.017578125,audioread,QmerjNVstGthJ4Dz7ieUUNQ6vLsPSrn3EbJnq6Pj9KM3PV
65536,27769,3,76,0,1,0,216.087890625,216.017578125,toolz,QmYSMxeQGLsyAbXtckeu6NnBjCxAcL9Q8E6Uz4ybq3eXg5
131072,47572,2,156,1,1,1,454.671875,454.6015625,cytoolz,QmTgMJ5rhmpCtGkUS7cUwi9Qs1dRamJM9swf7cGzBF8y5j
65536,27784,4,76,0,2,0,216.087890625,216.017578125,sortedcontainers,QmPMpstoFX2RXJMr8BXbSzQubjakHyeoxSWazUcMaASLGx
131072,47399,2,154,1,1,1,454.671875,454.6015625,intervaltree,QmeW6eZxWchA84iKyqjgiP8pdmjj2Fu9KRNWGMUFw7gBr3
65536,27972,2,76,0,1,0,216.087890625,216.017578125,lilcom,QmT7F3idgZmj6mJyJFs2o6M8LWen6Y635Ctw1coNZFh7pE
65536,27792,3,76,0,1,0,216.087890625,216.017578125,cffi,QmeqcRD43BUNdirbu1BKQt3uPbRrCBTyhrfky4QYzygueC
131072,47571,2,155,1,4,1,454.671875,454.6015625,soundfile,QmexiRcYyVSZHM9TbwQXqvvMeJjHF4WGBM2XTsrTg2FnUU
65536,27586,3,77,0,3,0,216.087890625,216.017578125,tabulate,QmXVZe5twhe2KeirUTT4TA3cqM4uPqTrjycSvNEtymkVef
65536,27577,5,76,0,11,0,216.087890625,216.017578125,tqdm,QmSj81N5JVouyyDZtZ4YnTUgetHJQ1ec4yB7SqsEbxHK2B
262144,182387,1,895,10,1,13,3126.6171875,3126.546875,lhotse,QmZwABL3bh7iQs2tZvALuDjHFUPHGz26BvapefBt1QHpKB
131072,47368,2,66,1,1,1,454.671875,454.6015625,lazy-loader,QmVHYHksJKZoh9zKuQ9MXRLNrQqWnkpqCQwvU9gMmmhYCb
65536,27982,2,77,0,1,0,216.087890625,216.017578125,msgpack,QmP4gayfEiQ3YLufoVjqpunynb8tJ68i1LV7VDv2LarZqE
65536,27586,3,76,0,1,0,216.087890625,216.017578125,llvmlite,QmS78aGysDMVA7NZCAZcPs2FPQPN7E4eXKbaZGEEy4T4Sr
