total_cycles,user_cycles,depth,verify_duration,children_count,parent_count,descendants_count,receipt_size_kb,seal_size_kb,comp_name,cid
65536,27982,4,77,0,2,0,216.087890625,216.017578125,tornado,QmSQhKH7DKsvvUrsJBRhRD8VR4cEPaNJCMnx58dHu5fCNB
262144,111872,3,702,5,2,9,2500.865234375,2500.794921875,jupyter-client,QmXURxRszHqChvYteFJLdiriH7BRwmFsUPYxihqDgCo948
65536,27809,2,36,0,1,0,216.087890625,216.017578125,nest-asyncio,QmXYteLetSE4BQiedV2UxCC4wUS6gbzRTf495cWMjW97zA
65536,27972,4,35,0,3,0,216.087890625,216.017578125,psutil,QmY92y3DLX28vU5sLcw7xC72T8j5t4fMbhzDjD4uARAZfT
524288,246382,1,3188,15,1,36,19565.935546875,19565.865234375,ipykernel,QmWNm8U7w9v4393P3Yv4wtGLR8izePZm5DnFq4qgpnPava
65536,27779,2,77,0,1,0,216.087890625,216.017578125,httpx-sse,QmU58DcyWV4w4vixruTWBrAvnBVMqPd4Vd7s7vjM3GKUXv
131072,79730,2,543,3,1,6,2500.865234375,2500.794921875,pydantic-settings,Qmc4Y289GVStVMppme2xkLZCAti9m6Jk1v1FsYbVrMNk86
65536,27602,2,76,0,1,0,216.087890625,216.017578125,python-multipart,QmWck1QaXDEQeiM2qDrGtY8cqjVevwXPvT6rJ6WStFzjrW
131072,66918,3,535,2,2,4,1580.091796875,1580.021484375,starlette,QmRj1JTTPqmDBBvvhyFWVJ9wXuiKS9fRGXLbKGWQ7bsjmQ
131072,66749,2,883,2,1,5,2944.095703125,2944.025390625,sse-starlette,Qmd2aXsQdTGNp1M8vsSfBGseqS7aDT5YPwmA2burBesKzi
524288,233588,1,3476,14,1,39,22111.796875,22111.7265625,mcp,QmYpX4wxW1JTag9SjZjTfk5LAbFEdaQvpt9GfxuMMioKu5
131072,47416,3,469,1,1,5,1830.11328125,1830.04296875,microsoft-agents-activity,QmTAD69azwr13w13SbcQb8MWevdkHeEjNfsqLNqMYLEXmP
262144,111768,2,1238,5,1,18,5229.248046875,5229.177734375,microsoft-agents-hosting-core,QmZRCWSWYjw4qJ9NNEdtdXkg8WRQHuBJpfYY8BKhbRciXf
131072,47440,1,1299,1,1,19,5467.83203125,5467.76171875,microsoft-agents-copilotstudio-client,QmcxUo5N1L1jzMGUyFfFsga3YVu13toABU1UjnnPqsak1j
65536,27972,1,35,0,1,0,216.087890625,216.017578125,milvus,QmNtyhYHemiUZwM32s2AgvLaL8DBJP4wgQJeauk8NqEhr3
65536,27997,2,34,0,1,0,216.087890625,216.017578125,eval-type-backport,QmcyNnZU1zuBXu6QVKqg59T5CRqpGCtnRLm2LeyoccyVeh
65536,27972,2,76,0,1,0,216.087890625,216.017578125,invoke,Qma8sLYoS5EznM2LDPVhbDkPqzv1G3rJxhK8vmVYjdV54U
262144,137525,2,1392,7,1,16,7275.06640625,7274.99609375,opentelemetry-exporter-otlp-proto-http,QmQcWTHkMXNrv5E9y5KLr3SxfEtrDQF9kh52mvVxgeGxQD
262144,182386,1,2915,10,1,34,17460.658203125,17460.587890625,mistralai,QmPMkKnMbTcuyV4GjMsgxq7wg7cNCVA5HRr6y7KoQ3Z65d
131072,47582,2,69,1,1,1,454.671875,454.6015625,pymongo,QmduBpV2tESWKU3ujcCHen4TrFqaB3y3QYa6X5tky5xZjc
131072,47372,1,95,1,1,2,693.255859375,693.185546875,motor,Qmcb4yhUXrtULGtpN7ofnSonA8W73pirHK9VPD7bjEfYh9
65536,27769,2,76,0,1,0,216.087890625,216.017578125,librt,QmYHmzgYMr8mwwLhnranQTevrR5aStPPJuTW391cLz13vp
65536,27999,2,76,0,1,0,216.087890625,216.017578125,mypy-extensions,QmSxCVJCNi3Gj5Z939ahSuy6S5goMBAMM9iW7pTYH7vxPx
65536,27767,2,75,0,1,0,216.087890625,216.017578125,pathspec,QmW39DbDDSeV1bRi8usE2qcjmdd1oNfmKUjxKS1r9RTzLN
262144,111460,1,461,5,1,5,1330.4453125,1330.375,mypy,QmdbMm94B5FdncxL6u3PSXKzSAhz48mDWAE74kjfqH5r9N
65536,27779,3,76,0,1,0,216.087890625,216.017578125,soupsieve,Qmez5GLDrr7LMeHh4RvNHkrAnDVTJbSnKcHgfk3REFdJfo
131072,66936,2,230,2,1,2,670.755859375,670.685546875,beautifulsoup4,QmTo9rjjr44Cqa2BbJ3oSksBmo12zw7DQsb63fcL9DKZob
65536,27809,4,76,0,2,0,216.087890625,216.017578125,webencodings,QmPEGMYYkzZWiMaFxjFi1FUHJUkosbyMrSAdDDN72ykZpM
131072,47357,3,154,1,1,1,454.671875,454.6015625,tinycss2,QmRnYsvszDhodxvvEHrxd85bNcGXbT2eGdY2p2EPvSfDty
131072,66909,2,318,2,1,2,909.33984375,909.26953125,bleach,QmdaYQVde6ZWdkVY9EKV3j9eKuQDHyRrfHp4ij5UPf8kVK
65536,27981,2,77,0,1,0,216.087890625,216.017578125,defusedxml,QmTpBnaNWPmGHi6KvpBqiBXmceXhekbiTSiwmBXh8EbJib
65536,27981,6,76,0,3,0,216.087890625,216.017578125,markupsafe,QmcRWR9ZAYfoM7quq9S2GJN4ApUYadCKKJtAuw8chUaGnn
131072,47562,5,155,1,2,1,454.671875,454.6015625,jinja2,QmamdagNhQK6iA6uTEbHxydmUDX2SzUKa8iJjEckySbDnN
65536,28007,2,76,0,1,0,216.087890625,216.017578125,jupyterlab-pygments,QmeuVtUsTjrkGJf77Srr7MawoX2U7dGngrj74bLqANcHfT
131072,47572,2,155,1,1,1,454.671875,454.6015625,mistune,QmSrBwQecEohF46wwpuFXNXjRdC3Wpjj9EiW2hUoQGj9fn
65536,27999,4,77,0,1,0,216.087890625,216.017578125,fastjsonschema,QmeJEyyjFoavi5uj7rgMwm1srVXhgknPJm74PnPfoTyiSi
262144,98657,3,1015,4,2,10,4047.390625,4047.3203125,nbformat,QmP5noxj2YhTxWVLUms8TG3ALbB8pJHqj2VaWSUFmq32kQ
262144,98657,2,1159,4,1,18,7685.109375,7685.0390625,nbclient,QmcAU7ZdMfHTGKgFmpNaz88JCHNdPuRkcTnn39b6h92NK9
65536,27786,2,32,0,1,0,216.087890625,216.017578125,pandocfilters,QmeBcDgR7HBUGDpbfAScQ36h2qrbBDoSzsoZxjvJASnXB1
524288,233586,1,2691,14,1,32,16667.21875,16667.1484375,nbconvert,QmPPNzg2bnz2574xXJ8iDdfidJvbWaBP56U8mtA68CZYqH
131072,66909,1,1509,2,1,15,4979.2265625,4979.15625,ollama,QmccwCTSgWkq22XmYMURVhvLp1dZt1uQ1LdHLrpPkb4EXQ
131072,66758,1,876,2,1,10,2716.94921875,2716.87890625,onnxruntime-genai,QmXZ9Jox1ayrt3aW3RgE3myyXt4nW8HnhmopiXEZnQVWwn
65536,27767,4,56,0,1,0,216.087890625,216.017578125,pathable,QmZATq5mQQR57e6FWMKYFmsN6nZTae7qyWk82EVvSTyfkr
262144,99070,3,700,4,2,11,2683.38671875,2683.31640625,jsonschema-path,QmYnt5MQqyLog2DkVSDWiycFHd86nBuqhDPGECh8bz5CGK
65536,27999,2,32,0,1,0,216.087890625,216.017578125,more-itertools,QmSn61uqmXYQhixrPPZehw2LqZ5h6q2SicQJ1UByaSFJju
131072,47398,4,65,1,1,1,454.671875,454.6015625,rfc3339-validator,QmTXX3gxPuS3MiHfa8SrSLjpdGe2ass6d4w26eL8h5JHcu
131072,79534,3,1192,3,2,8,4513.12109375,4513.05078125,openapi-schema-validator,QmQQX14mAFuzu9ZGcPfD7HrJaE5xBMoMnQA6qw3nj3qCSk
65536,27997,3,33,0,1,0,216.087890625,216.017578125,lazy-object-proxy,QmZMaJXuxs4Guxfn5h2724WDjeneVVGpqePfEAMC73Ndmk
262144,99077,2,1699,4,1,18,10357.0546875,10356.984375,openapi-spec-validator,QmUwwfZgdSsqn2Dittkgi1BAL5pjp3C9xvPUsAokDKLakJ
65536,27972,2,33,0,1,0,216.087890625,216.017578125,parse,QmVDYRLefzXG8jUzdic1gyec64tXsrPbPWVkAWBxiUP2MW
131072,47357,2,101,1,1,1,454.671875,454.6015625,werkzeug,QmRMrVaX6YVYweD1D5jN5Qjxz8UYib9HYdpyY9CwRo8yXv
262144,156407,1,3444,8,1,24,21600.94140625,21600.87109375,openapi-core,QmREM8hfmxxihKQ1m77ogJKwDyFz9623H1TZK3HybaZq2g
131072,66704,1,221,2,1,4,1364.0078125,1363.9375,oracledb,QmZ5CFov88rHAS5E6CphVBnj4VeH4oxmNCeokCW3Bt4yih
65536,27784,4,78,0,1,0,216.087890625,216.017578125,aiohappyeyeballs,Qmak4jrhxoJf9XgS7jnSM3eFfbDqzakkx7uQuN4QuanUwM
65536,27981,5,83,0,2,0,216.087890625,216.017578125,frozenlist,QmbufyTqqDikf3PmQKKzkS5PVYtpb2sSc2cWMkscmjLF96
131072,66742,4,264,2,1,2,670.755859375,670.685546875,aiosignal,QmSSwXGZ9WJ7oy1GBkf1RPEeefT1GAA2EEUEu168V39nXo
65536,27786,4,78,0,2,0,216.087890625,216.017578125,async-timeout,QmRST7aGFow24SwEsFtmHwErdGALAJejW4442LxByR9b1p
131072,47382,5,154,1,2,1,454.671875,454.6015625,multidict,QmaVgamiPzCTgWF3JDrXy6WvGKtfQiXRun77LWXoZV9sMs
65536,27779,5,76,0,2,0,216.087890625,216.017578125,propcache,QmQHSCbCcSJZPYkttaKjZZ5xwsLRJ92TJyWNJUi77ws5nP
131072,79310,4,379,3,1,4,1125.423828125,1125.353515625,yarl,QmbbZQoWM3VSMey4DB5cf4ZRkLygHeEjo5i4qQcrHcXG7p
262144,156805,3,1020,8,2,10,3581.28515625,3581.21484375,aiohttp,QmTFS4WV5848AGhdYLu6DiKAbPnxr73HFy1PhSGrWxAq5M
131072,47389,2,591,1,1,11,3819.869140625,3819.798828125,aiohttp-retry,QmR3a4TfEgoFQhLVFVXBb9aYdzZa1octVdr7pU4unJgLCH
65536,27973,2,37,0,1,0,216.087890625,216.017578125,lz4,QmTsExEF2x1hS636kNHCqMJfr39wUyo5hghKbnyUxX2jr8
131072,66776,2,525,2,1,6,1569.029296875,1568.958984375,pinecone-plugin-assistant,QmXtvNs1nrUd4uUW7jh7e2NVZmmzTnXJUqyVvUiZrLrhtU
65536,27813,2,69,0,1,0,216.087890625,216.017578125,pinecone-plugin-interface,QmNeayEJistVb9C4eRob1kJXXfMHWUBXo1gqGGn5zrkUwT
131072,66763,2,474,2,1,4,1364.0078125,1363.9375,protoc-gen-openapiv2,QmRoGM9QxgMY7aCsReyryuGiG5fXDfR9ExnMf12QiVub1b
524288,220560,1,2272,13,1,26,13711.314453125,13711.244140625,pinecone,QmfZCmY2QusmQkexszMi9Qtcy5nkTi6rkHSXHK9C64EiLD
65536,27982,2,33,0,1,0,216.087890625,216.017578125,chardet,QmTu6TVwzb2Sn3jpawaQ5FEzUn7SGvFXzqWoKL3U68NemU
65536,28001,2,75,0,1,0,216.087890625,216.017578125,ruamel-yaml,QmdrnDSt411UCf57N9xc89FtARyirbVzXLsCQP5yk2Ky25
262144,98657,1,614,4,1,8,2012.634765625,2012.564453125,prance,QmSRPdQoyNwwQxWW9KkXnaVWRBjpAPaTMVVsQ8WbDgwi9w
65536,27792,2,33,0,1,0,216.087890625,216.017578125,cfgv,QmV1rnPBGxpY9NNJYLPbVvMMK9Ysu4ofB3eRmNPq82fGrC
65536,27586,2,32,0,1,0,216.087890625,216.017578125,identify,QmReJ6GoKpvYdwTnc1FJV3mBk4QYABnxcKCqNcgq6ronWr
65536,27992,2,76,0,1,0,216.087890625,216.017578125,nodeenv,QmQpZhTwXS6zHYgk1RWhc7GDPe2cbdhpvzMdXLSGuvxLA8
65536,27982,3,75,0,1,0,216.087890625,216.017578125,distlib,QmVPoi1Lh5L6HLMJpNAZBLGEfRp4GQFWdrH1acQBSfgArH
131072,66721,3,226,2,1,2,670.755859375,670.685546875,python-discovery,Qmawvtk8MQvKYQd9Jxs42Hhp4W3zh9Lre5xP7J6tH9mzRt
262144,111874,2,595,5,1,5,1785.11328125,1785.04296875,virtualenv,QmZ9zcjHwCtm87CN5VibxjksaP5m1F9hbZ2xUra2dcn3LP
262144,111864,1,770,5,1,10,2899.470703125,2899.400390625,pre-commit,QmZRC5uQ3EBes6MN7LXSv5qk6ZDfwj8xaGgJNoueDC4vpX
65536,27989,2,34,0,1,0,216.087890625,216.017578125,psycopg-binary,QmVbAkgUA12uEp9rXDbt4gjYZfkvNAyPqGWYHvoLt8YQcd
131072,47399,2,67,1,1,1,454.671875,454.6015625,psycopg-pool,QmQRUhfzCePKfZQ6mSnZbEzSNmDnR7zULakwF79i5JRMw1
65536,27982,3,76,0,2,0,216.087890625,216.017578125,tzdata,QmTfS6Js1SELmBF1dqkaq3TwysAnFG9TjzLz7Nf4Szu5iS
262144,99053,1,471,4,1,4,1352.9453125,1352.875,psycopg,QmSaCTLvo3iF6H5ZjWWfeuEajBf3xctjebJze4HiZ9WqLo
65536,27992,1,76,0,1,0,216.087890625,216.017578125,pyarrow,QmeoiiD8VH5inqesHCvuqLyVyjuJ6ajZfgw4us6WbsuE3k
65536,27982,2,76,0,1,0,216.087890625,216.017578125,pymeta3,QmUadwSJLB5dridPaFcxuz7zK7ggP2G4pNuBi28yXKUxYG
131072,47582,1,155,1,1,1,454.671875,454.6015625,pybars4,QmNyanMVvYA18PTTr2Ff9V7ym2yi8rx4AWhxDAvSuYMpsF
65536,27981,2,76,0,1,0,216.087890625,216.017578125,cachetools,Qmciunr74xwMiTJbUPhXWy7BVZ9zFcP4r41y6M7jsWDcaL
65536,27607,3,76,0,1,0,216.087890625,216.017578125,pytz,QmPiPs2fXzdNqmopbi4RnyRWey7hpzAd6terknbHMufzc4
262144,99043,2,460,4,1,5,1352.9453125,1352.875,pandas,Qmer9DRgPDiFRWtZkT1ciZ2cQUmMoqAaLeGteBVqRj4xdD
65536,27991,6,76,0,4,0,216.087890625,216.017578125,setuptools,QmdkpWbxUsYPy4UPFPr9Enasz8ppJqDEtqT8m3XBd9LByt
262144,137242,1,908,7,1,13,3138.0546875,3137.984375,pymilvus,QmQQVAE7iW7yjaEbHWzov9Tu6zErBmvmgXbPL1DaT2rwXd
65536,27972,1,76,0,1,0,216.087890625,216.017578125,pyodbc,QmYREkYtnbxeLMTphVij8Bhn1Eu8WYw4JcyjHShfaoYfbh
65536,27779,3,77,0,1,0,216.087890625,216.017578125,iniconfig,Qma4d6V1e5zNVSRNQx6AeCkajk9Z8U18Sew5352rLnq7qi
65536,27972,3,77,0,2,0,216.087890625,216.017578125,pluggy,QmYcHhXguSStpxuuCUJUxgDDr9EPFRJ4AEjhnEiDEpkEGS
262144,137447,2,680,7,4,8,2001.197265625,2001.126953125,pytest,QmZpLHKfRm7URgNi9tYkxrVetcXA5ktPvBqAkFU8mX76ko
131072,47589,1,726,1,1,9,2239.78125,2239.7109375,pytest-asyncio,QmeyJ2XgziWaLxWptWEdb8MXvmVdeeGJBnkfAyHAbVCGGp
131072,47176,2,156,1,1,1,454.671875,454.6015625,coverage,QmdrQasdusr7qwjUCV75SMFQiXXScXMjHkDBT6PMV2Qpxo
131072,79714,1,705,3,1,10,2910.533203125,2910.462890625,pytest-cov,QmUCGZpEXudzaFFFKwk5TMccXpTVnjSAiPCjF5qp3TQ8eP
131072,47579,1,489,1,1,9,2239.78125,2239.7109375,pytest-timeout,QmSsBKYBqdiw4V3PGNBUkvn6fbBkr65FAd8X4n2w72kK9N
65536,27982,2,76,0,1,0,216.087890625,216.017578125,execnet,QmQeEnvDCu2hs8QWme25hFSwFeCW2zsF4ENMrh9bAcSxEn
131072,79542,1,794,3,1,11,2671.94921875,2671.87890625,pytest-xdist,QmbQ5cCxbzaZaTuzKzX5zD9UWnea7PwLuDSYx8NSHSJXNB
131072,79327,2,380,3,1,4,1125.423828125,1125.353515625,grpcio-tools,QmW4VTf8Ss4TCcdAgxVC2TTaKFb6xUve9Po7KocshWMEqe
131072,47591,2,154,1,1,1,454.671875,454.6015625,portalocker,QmbH78nGqEyULkX3gLhnhG3HKZJYWjHxrMMHSbYD1Bi5mh
262144,137464,1,1723,7,1,23,7457.587890625,7457.517578125,qdrant-client,QmPQhgcCVnmSt3dyJ6eBJQrfL6zjgqnTzYuKhnQ7WgXsM4
65536,27991,2,35,0,1,0,216.087890625,216.017578125,jsonpath-ng,QmRXpsqeWY6bxr5rqNjgLAGM6HPK7FqLnj6GoSGzeVpQ58
131072,47382,2,154,1,1,1,454.671875,454.6015625,ml-dtypes,QmbNCaoNB8SQxuMJswsBkacjjUUn85EuzEjTxRfW8SZ2qh
65536,27991,2,77,0,1,0,216.087890625,216.017578125,python-ulid,QmW9UtkiZnhUmT9yGXCf3SNaaGyv5UTmbhgjga3Xi86pvu
65536,27982,3,76,0,1,0,216.087890625,216.017578125,hiredis,QmUG2v2hojPq4JYYgu1eDwucFFuEUMZGdTmVw2ntzvfpc4
131072,66732,2,227,2,1,2,670.755859375,670.685546875,redis,QmP9tFG8DtWYhDRvaPrbpsJQMpMSuehS2bNWz3h785UETg
262144,156805,1,846,8,1,14,4047.390625,4047.3203125,redisvl,QmcjwECajtnXnwXJxTxJMV9f3pQoQVVdLr2SgfYmscANmg
65536,27577,1,42,0,1,0,216.087890625,216.017578125,ruff,QmYp7nBC7Nd6vibjpB4MXpb9YHAE3oyu1V6dR2o9M3thaT
65536,27819,1,38,0,1,0,216.087890625,216.017578125,semantic-kernel,QmfCZwdjkHwrAVZZz1z1uoxmFLfiqNVYLNJVd2h51mWVST
65536,27972,3,76,0,2,0,216.087890625,216.017578125,joblib,QmQMFEiePY24bNM2vrC3qW8dmbevU2Lysn5EjXC3S7kgTq
131072,47562,3,160,1,3,1,454.671875,454.6015625,scipy,QmRwURG81qccmVCp12ig79cJDRZLL7gKTE4sigA1vQVzzV
131072,47562,3,160,1,3,1,454.671875,454.6015625,scipy,QmWJN3j5B7HwDrctqpHw2TBm8q23b16cTAd82M3XfgJALL
65536,27786,3,79,0,2,0,216.087890625,216.017578125,threadpoolctl,QmVPyszFuRY2MomQDSRje3C7UxNwGvuLRKHdhZVVV2K7ao
262144,111692,2,576,5,1,5,1807.61328125,1807.54296875,scikit-learn,QmNrso5RsKJfo8DN4yxhvPuc8c3LV5cYUmXA39t8kUj6xL
262144,111692,2,276,5,1,5,1807.61328125,1807.54296875,scikit-learn,QmS4skw7JC7qty3f6nBZe8nryf85Bzv31BN4UCkefEHDnW
65536,27767,5,75,0,1,0,216.087890625,216.017578125,networkx,QmZJTsucBLz6XkcBtfHe2tsbGSKhtvvD9ytdS8sNVViGti
65536,27767,5,75,0,1,0,216.087890625,216.017578125,networkx,QmPeyM9BAri2PLQ3G1c2bx62uZgCCEjiggsuQf59F1i4GY
65536,27577,6,75,0,3,0,216.087890625,216.017578125,nvidia-cublas-cu12,QmQf2n3MrpP8n6hTMZtyjKtDm8PhfdEwrMYHJLKQ7NuRCB
65536,28026,5,75,0,1,0,216.087890625,216.017578125,nvidia-cuda-cupti-cu12,QmTbeWVcQpqnv4RyPFE9eNu61GbiWhuGuerYkbxSVJck9a
65536,28026,5,76,0,1,0,216.087890625,216.017578125,nvidia-cuda-nvrtc-cu12,QmQU9XqXkBhGyu9sKnksH1STXe3mDm87JXQszPHc3hosmf
65536,27822,5,76,0,1,0,216.087890625,216.017578125,nvidia-cuda-runtime-cu12,QmRVRTgkACqFqRx3oVAxQZr6c7d7JmhFW6wxm3SMGmqvcj
131072,47373,5,126,1,1,1,454.671875,454.6015625,nvidia-cudnn-cu12,QmUi2Xrm4iwCsyeLtHTDTH6p772FPGNdxaLVnFYoXmHmqc
65536,28016,7,77,0,4,0,216.087890625,216.017578125,nvidia-nvjitlink-cu12,QmfAMpTBAn3Xzctkjp4xm8brcqHJgtY4eiYXSMmf2E7xtW
131072,47373,5,70,1,1,1,454.671875,454.6015625,nvidia-cufft-cu12,QmNnKEuCoASpV31nM2x8VvU3X1eygfhZXG7EcY5JwfHoL2
65536,27577,5,36,0,1,0,216.087890625,216.017578125,nvidia-cufile-cu12,QmfFJShPyS2xPQHEFDRAgx9dS2m3kBA8KKSA5rZWW9Fcmw
65536,27973,5,35,0,1,0,216.087890625,216.017578125,nvidia-curand-cu12,QmfV49wHg9zo3CFXmpHoRnDtYYMicQLLtjruQpegrCRmzF
131072,47392,6,69,1,2,1,454.671875,454.6015625,nvidia-cusparse-cu12,QmXGDNG6vcpwpJ2xWxzoBPGmeeqe3hGTYmHs7JC6BpUP67
131072,79535,5,337,3,1,3,1125.423828125,1125.353515625,nvidia-cusolver-cu12,QmXrBkRBvck7942TKrAVouJV1DxoNCB9LtKPJ7HASgGHCs
65536,28006,5,77,0,1,0,216.087890625,216.017578125,nvidia-cusparselt-cu12,QmcUppKi2HkfBLyZB9B3KDUcALqMf9Rdttps7PDvnVrjUi
65536,27602,5,77,0,1,0,216.087890625,216.017578125,nvidia-nccl-cu12,QmSBd9LynBEoqB6AaqZXSXAJ7MVLNs8Ucuuf57CAKjezA8
65536,27804,5,77,0,1,0,216.087890625,216.017578125,nvidia-nvtx-cu12,QmbfEc9oxFbWCqK4ynhk2CshtZJg5fUpPFyn2SUF6mSnFo
131072,47562,5,158,1,1,1,454.671875,454.6015625,triton,QmPnG3nsjk9tAkt3k9z5Pswa6FnZgepjCs2RvwWu6TUpbV
524288,355395,4,1301,23,3,25,7572.734375,7572.6640625,torch,QmeQ5ttwAPCAFVFbWCFfNW7MJhqNgBvkRY3jviv4i1jZyL
65536,27991,4,33,0,2,0,216.087890625,216.017578125,safetensors,QmWgJtyEhZcSNteb9ratjLCfLUNxtCCUZdgbmaV5voLh5T
262144,137466,3,2097,7,1,40,12018.7265625,12018.65625,accelerate,QmcZMKWqt3XiPojHdLT7smJnityBVXqQ75P5LPPN2KcmaL
262144,207591,2,4955,12,1,43,29176.693359375,29176.623046875,transformers,Qme7JHjvXWQgnxjz7qezhgbuEgwWykPUGXkpFkXB1TxsHS
262144,182338,1,7071,10,1,50,45526.38671875,45526.31640625,sentence-transformers,QmQqZHebycbGmSqycxBzHwfv7783kBDcqTJ9Y7ANCX8uDA
65536,27981,2,32,0,1,0,216.087890625,216.017578125,cheap-repr,QmUCwXnCz5sJdJjQ2kgXTg22JhPPV7eMfMAkMQiJAyNxe3
262144,98892,1,356,4,1,4,1114.361328125,1114.291015625,snoop,QmUC6phdAPSUHNt3TM1TgPPKzUp9mcaeNWZjAfYV1jG7Mk
65536,27813,1,76,0,1,0,216.087890625,216.017578125,types-pyyaml,QmetwQmTtwYqRBsD1aGVEhVhwnsTWQjCua8FZbfzCWkwuu
65536,27821,4,76,0,1,0,216.087890625,216.017578125,types-setuptools,QmcvFi4AMU5Nm3mAyqnRLrS3cY8EgFGzzvqsLnM2L79Rnb
131072,47607,3,155,1,1,1,454.671875,454.6015625,types-cffi,QmUSRZu3wMeZhnDoJdm628Lt2CAH5aoz7VJ4yy4Tht1882
131072,66781,2,517,2,1,6,1602.591796875,1602.521484375,types-pyopenssl,QmRZZUzyikNAGqZphgqR9JirfG3YdA8nhuE5eyoNyFMffv
131072,66954,1,884,2,1,7,2750.51171875,2750.44140625,types-redis,QmYPh9oqKmZa9tCkkso24ipTbMLrz8dFacUzeLqbeUqdiE
65536,27992,2,32,0,1,0,216.087890625,216.017578125,simsimd,QmdkCCh3PJG2ywCaCE8YdtdNpvjUq5PVYB2WgYmjeWoRv2
131072,79725,1,380,3,1,4,1125.423828125,1125.353515625,usearch,QmTAz3gv5weu7nfxCQUPs5y6e69d9Sm7yAP7t9Kzvd6rQQ
131072,47572,2,386,1,1,4,1147.923828125,1147.853515625,authlib,QmUJBujF751mt23n2kx9jeymSR68ya4R1rmnKRUqXpdT4S
65536,27991,2,78,0,1,0,216.087890625,216.017578125,validators,QmNmFjcTwsRmZV9yq3wEV4Yp9ZWYTqud1CDLT1wH6m9ic2
262144,137484,1,1581,7,1,24,7480.087890625,7480.017578125,weaviate-client,QmSVoJNAVnjydhEMMV4jVcsnmV8t5XSpqi1ADAfuFycWHE
1048576,682151,0,59697,48,0,322,396527.8359375,396527.765625,semantic-kernel,QmPP6vonUJBMxSRuuYAg5dajaNHY1b88tzKwqhNQbbED5C
