total_cycles,user_cycles,segments,depth,pure_prove_duration,children_count,parent_count,descendants_count,receipt_size_kb,seal_size_kb,compression_duration,guest_io_read,guest_dependency_check,guest_severity_check,guest_merkle_io_read,guest_merkle_check,comp_name,cid
131072,66919,1,1,0,2,1,3,218.056640625,217.986328125,92182,22998,14567,85,17627,2109,inflect,Qmd5sydHZZU3k5xsdFvMeCCjKwjCr4CPqZ7bU2cE8ezTXJ
65536,27992,1,1,11370,0,1,0,216.087890625,216.017578125,0,11845,105,85,6137,443,ipython,QmVMTwiWfvewAj8nw7G9Bo4Rs2TB2znKqxsmqWWyfND7Ys
65536,27992,1,1,11001,0,1,0,216.087890625,216.017578125,0,11845,105,85,6137,443,ipython,QmTMJ5HqGXoiUXqo39qtgq8BH5sDZHdqojBHE2JLnWuRLD
65536,27992,1,1,11204,0,1,0,216.087890625,216.017578125,0,11845,105,85,6137,443,ipython,QmS3zdiBEWycE59hcjGeAKhFej3GvGfttSE2wYoe2FXzqG
65536,28016,1,1,11099,0,1,0,216.087890625,216.017578125,0,11869,105,85,6137,443,ipython-pygments-lexers,QmNnG5RNz2zYXwobtaFrGbBf7F9kKve4X7ucQ4ToeCsJyZ
65536,27972,1,1,11612,0,1,0,216.087890625,216.017578125,0,11825,105,85,6137,443,isort,Qmbe3ZyWXhsV5z9XrKmLWTSarpNTz5MSW2coL6UU4yziSG
65536,27972,1,1,11240,0,1,0,216.087890625,216.017578125,0,11825,105,85,6137,443,janome,QmXzSfLEvxxzhj6udABv3fhy24J76s86uqbdsBehwhYq2L
65536,27769,1,2,11269,0,1,0,216.087890625,216.017578125,0,11622,105,85,6137,443,parso,QmZVVum9KkgPhvuNzpCSRxSY8BJuJArmgBiLtwn1ZFnpH8
131072,47167,1,1,0,1,1,1,218.056640625,217.986328125,73129,17027,7337,85,11914,1280,jedi,QmW6HPigZbutkq7uXmGq7A7VDx5wYn22F52H7Zf6dX5PqY
65536,27972,1,1,11283,0,1,0,216.087890625,216.017578125,0,11825,105,85,6137,443,jieba,QmW7uuXpQcvzb8Nw1XKifZRyDd3PV6RXT7EkQddbj6WZ8S
65536,27981,1,2,11486,0,1,0,216.087890625,216.017578125,0,11834,105,85,6137,443,rapidfuzz,QmbhAF5UeeSHEzHnxhyBZzbJsqM2X6J51LV6KJXzVhKMzm
131072,66732,1,1,0,2,1,2,218.056640625,217.986328125,108767,22785,14593,85,17627,2109,jiwer,Qmbaiapz6rBBQwLc796eMyZzBxwqZiXxFRATmamyZKX6nw
