total_cycles,user_cycles,depth,verify_duration,children_count,parent_count,descendants_count,receipt_size_kb,seal_size_kb,comp_name,cid
262144,98838,3,78,4,1,4,218.056640625,217.986328125,paramiko,Qmcs8CK2Gnk4nVX2HWPHse5bYbVgMJQox4NmyPiKn3xpSM
262144,99043,2,78,4,1,8,218.056640625,217.986328125,fabric,QmYFD2FUoE9dxpQYa14ytW12A9QMZmYMgsUjRRkEb1pyqV
65536,27982,3,77,0,2,0,216.087890625,216.017578125,absl-py,QmNveH1KE1BaXjDQciu23uY2YVWoBUprgBsdHifB1b2YDr
65536,27565,3,77,0,1,0,216.087890625,216.017578125,graphviz,QmSGsLWED1DhapKf5NMbBT6CL8s6oykodckAgVJqZc8Jt2
65536,27972,3,77,0,1,0,216.087890625,216.017578125,libcst,QmQctYKGffe1ui2oiJYi2u7JfaTP55Qzx2z9Um1NpBQYmH
262144,99043,2,71,4,1,4,218.056640625,217.986328125,fiddle,Qme8xc57Pr431N1Eg1NBmBoJEmebc1AWuRmJrNJ1KQuvXi
65536,27792,3,72,0,1,0,216.087890625,216.017578125,pfzy,QmQaj4PfxSyVSh6iUBv39aipEHkKSjastqdsec4qcZxRfU
65536,27982,4,78,0,1,0,216.087890625,216.017578125,wcwidth,Qmb4EzjzeYmzMquVimoSE8CDdh37y7ckLvjL7GHzcZu2dn
131072,47589,3,77,1,1,1,218.056640625,217.986328125,prompt-toolkit,QmNtqT8TR7qj3G4br9nVfyTMeAxka4MSdee2JgjLMGnhj8
131072,66918,2,77,2,1,3,218.056640625,217.986328125,inquirerpy,QmR5SjiNajEnQgGThJrApB9xyZjiFt6Lon4ADCm9W9awbh
65536,27602,3,77,0,1,0,216.087890625,216.017578125,docstring-parser,QmRqD7XnVKjh7yZ1ar68ADBhrQTAp6Rx6Ys7b95qFbwfSw
131072,66926,4,76,2,1,2,218.056640625,217.986328125,typing-inspect,Qmegg4FZzEzHHyiZUrZKdA82AczfSV83WyG5wC5qDqWF73
131072,66946,3,77,2,1,3,218.056640625,217.986328125,pyre-extensions,Qmaymrs2jir6jtBM1vCAss2kM5uounrw89WkRXA6tf12D2
262144,169581,2,77,9,1,25,218.056640625,217.986328125,torchx,Qmdbuc2oHiVWDxDQEWeNk2XfwMGxYhBPLXi91tkKeoU33f
262144,194968,1,78,11,1,55,218.056640625,217.986328125,nemo-run,Qma2ALdoWnRDfkQQLXPi2Ar4yZNz2VTk3K2tem44Vabujd
65536,27826,1,77,0,1,0,216.087890625,216.017578125,nemo-text-processing,QmNr7Qyj83Mq4Y8wrQFjdktqLETyAQ8BuThgHih3mN2WSP
65536,27788,1,77,0,1,0,216.087890625,216.017578125,nemo-toolkit,Qmb6tDsy47xvStVv3LE7WpTrhV9e1AydMUi81MoTkUXhYH
65536,27767,1,77,0,1,0,216.087890625,216.017578125,networkx,QmShQhDHzGjYeuvgzu8u9uwLuHxbHBfVPK4vDs4Y4tc9Jm
65536,27767,1,77,0,1,0,216.087890625,216.017578125,networkx,QmZ9GH8hBR2Ktos3NQzsJqxgpif9tuQJ8mLMafSt29oB7M
262144,98863,1,77,4,1,4,218.056640625,217.986328125,nltk,QmQpZ24Vz4PGCMRPTY9udMjsLP5ovmy7QbXxqRcJonciwW
131072,47581,1,77,1,1,2,218.056640625,217.986328125,numba-cuda,QmTiY6xGJXxNfuuKJr1uRXnnqaavEaouKpDuhszTgsWbCN
131072,47382,2,78,1,1,1,218.056640625,217.986328125,cuda-core,QmVVxFF4kyG7QsoJkS6awJx8HQHvZEWPZK59deBrZmDWMS
65536,27804,3,77,0,1,0,216.087890625,216.017578125,nvidia-cuda-cccl,QmZY2wqfUWjzVa1pGo3Erdxaj5BCRRSmtnHjpbuqfmKQ17
65536,28007,3,78,0,1,0,216.087890625,216.017578125,nvidia-cuda-nvrtc,QmVAJUFvvEJNTi7BimgZCGNwbj9doP4GCzDgRVZJr9fx7q
65536,27802,3,77,0,1,0,216.087890625,216.017578125,nvidia-cuda-runtime,QmPPLmmUNX6vcJcWtyAY4Rf9N4TgfAtuY1q2bamBFzg4iT
65536,27786,3,77,0,1,0,216.087890625,216.017578125,nvidia-nvvm,QmVcxWACfiGstVpdLJgb79gKkNFjZcKnzZDgJzXq2JiGt3
262144,98665,2,79,4,1,4,218.056640625,217.986328125,cuda-toolkit,QmUcsrxcKWevuDuBjqsKCtdaCQvmWyyjjgoL1dSyzEXAqT
65536,27804,2,77,0,1,0,216.087890625,216.017578125,nvidia-nvjitlink,QmeXiNYcnznku3dcpv6sjDP2oyc4MQcrKJtBX7Y1krk3To
262144,137466,1,77,7,1,12,218.056640625,217.986328125,numba-cuda,QmS6Bw8EiB2Fj7wEK4ouv5KdsshVtoErMBz9CemYTE2qQa
65536,27992,1,78,0,1,0,216.087890625,216.017578125,numexpr,QmP7DF282Kp813S9JSyJA9tCFAuekYBEYMY5vabETE2DPQ
65536,27769,1,77,0,1,0,216.087890625,216.017578125,numpy,QmUmNXwt7my93R4EsrjW929iCkGF676zza5xLKBXxqKQE6
65536,27769,1,78,0,1,0,216.087890625,216.017578125,numpy,QmapJsJepnoo7uyU285ipeX8uMX2sovnxGGYsVoR3wksog
131072,66954,5,77,2,3,2,218.056640625,217.986328125,lightning-utilities,QmaYvUjZCJBCfFW42SF5h9xoFMEX3ViZLAYivrY5wkHgzw
131072,66746,4,77,2,2,3,218.056640625,217.986328125,torchmetrics,QmUadBwnfDtPNBq5BLMtBGYCBax6LWY9oUacaN1gtt2uvN
262144,137361,3,77,7,1,16,218.056640625,217.986328125,pytorch-lightning,Qme5tD7jFcRLpBnwwebqHKz1VyoQpXYgdCD31mpTw6KYa2
262144,156696,2,77,8,1,17,218.056640625,217.986328125,lightning,Qmd2s1bELuHGGVfsGrFeNqHVzNSpQ6RhmEa1DGbEgqhmEp
65536,27779,4,77,0,1,0,216.087890625,216.017578125,overrides,Qmd5kXFxMdTu5Tn5K4oaS4M7dynYAfCdtTtbAg77fnGk4V
65536,27992,4,77,0,3,0,216.087890625,216.017578125,strenum,QmZfv3AaoD3srqG3SshVHFEgFfizevWmGyixML3uxZBSSc
65536,27577,4,76,0,1,0,216.087890625,216.017578125,toml,QmRgYFXGgk5LopDa3caAhEVGGzaH7f4GA3qUY6pjW1BxAM
262144,111880,3,77,5,2,8,218.056640625,217.986328125,nv-one-logger-core,QmYRCyk8DPBydUNMgUrq1pRTX2hGM7f9rdxoarREasKo9u
131072,79551,2,78,3,1,9,218.056640625,217.986328125,nv-one-logger-training-telemetry,QmSNea64bSg9af8UzRhiTu57we6jQFmmmq6WDmepvHgvTD
65536,27991,2,77,0,2,0,216.087890625,216.017578125,setuptools,QmcnRy1Wb6qPQsTMyNSARRSpAijfo12gbxoNLwYL9snZXk
262144,111942,1,78,5,1,28,218.056640625,217.986328125,nv-one-logger-pytorch-lightning-integration,QmWEXvuq7EqBhwA2KQCEYUZBMUUMopkBTGWibDAWTnC4nv
65536,27577,1,78,0,1,0,216.087890625,216.017578125,nvidia-cublas-cu12,QmYKHRb23i3C3xzFWogfh5PPdh6NvNi2JVwLR8RBxyLpqp
65536,28026,1,76,0,1,0,216.087890625,216.017578125,nvidia-cuda-cupti-cu12,Qmb2ENuA6b5bkktVtf2FHWgCAyqK6s3iM4D7nyMSSg4Vqv
65536,28026,1,76,0,1,0,216.087890625,216.017578125,nvidia-cuda-nvrtc-cu12,QmXhwQ654PGXYJqUxxUogy41NxdAVATMFFu65ZUkQC25f4
65536,27822,1,76,0,1,0,216.087890625,216.017578125,nvidia-cuda-runtime-cu12,Qmb5Fz5MuHfYGcQrDxwrCEVVvgKqinjMp4TXhPXA7g8y2d
65536,27770,1,77,0,1,0,216.087890625,216.017578125,nvidia-cudnn-cu12,QmdisZEnPHwnKenCjYRLNgbmf1YB68xkJmyCHbCxf54zvd
65536,27792,1,77,0,1,0,216.087890625,216.017578125,nvidia-cufft-cu12,QmYRD1MRU6j8A6XtkhsM4M23RPgUJEA5CgBympVeKAgV7x
65536,27577,1,77,0,1,0,216.087890625,216.017578125,nvidia-cufile-cu12,QmadDuQg64Jk9jq4VF8JGDjijFYbymSxXagBEv1MehLo2L
65536,27983,1,76,0,1,0,216.087890625,216.017578125,nvidia-curand-cu12,QmccFHYjL7WnRE5idQ7uyUohYcfXo3B3t63g4dtqmq4BYq
65536,27802,1,76,0,1,0,216.087890625,216.017578125,nvidia-cusolver-cu12,QmW3Qvm2B9meZtUbsmzQMdHYnnC4mZzG12TcuF7giaj9YA
65536,27621,1,77,0,1,0,216.087890625,216.017578125,nvidia-cusparse-cu12,QmPnN8HY1eAgjQCRkR4KphaTCVrRFzSCZewUGdeSEzeYFF
65536,28006,1,76,0,1,0,216.087890625,216.017578125,nvidia-cusparselt-cu12,QmfDkckejuUXzj9xsLcyMYbk8dV4cY9Q9CzXRr3urM2EEN
65536,27602,1,77,0,1,0,216.087890625,216.017578125,nvidia-nccl-cu12,QmVRNVysNHqFyhATeSHMVWJ4Vju35BaFBhiV9ogjRvMx5b
65536,28016,1,77,0,1,0,216.087890625,216.017578125,nvidia-nvjitlink-cu12,QmUMhPmRXgdavXrDagpLbcdRqceg49gfFEjbcaTPxxj3sA
65536,28017,1,77,0,1,0,216.087890625,216.017578125,nvidia-nvshmem-cu12,QmX5ae1egQTm33FxoEtdR97Y35RKfVMTXFYWky464AdVjo
65536,27804,1,77,0,1,0,216.087890625,216.017578125,nvidia-nvtx-cu12,QmcutjDxfMwgLonao8qbgh2pdMgQZMNn8VvNyMujFKXam9
131072,47597,3,78,1,1,1,218.056640625,217.986328125,accessible-pygments,Qmf6yYmvNeG7Hug8ULPZiLuWxesVVfRw9vvDbQ6U4SR4m9
65536,27779,4,76,0,1,0,216.087890625,216.017578125,soupsieve,QmRjh3WvjjadMrwFTb3eksqte2RYJVdQD5jMVa58nQaexY
131072,66936,3,83,2,1,2,218.056640625,217.986328125,beautifulsoup4,QmSaWjPhZ9QKQNjcV9YfXmhwdpmMMybUGgKp7NEZy22G6x
262144,111900,2,84,5,1,6,218.056640625,217.986328125,pydata-sphinx-theme,QmWvUxs4C5VHJAyWcWwSXN9FFc7NvTzKgbRCd6UFZf6WRd
131072,47402,1,77,1,1,7,218.056640625,217.986328125,nvidia-sphinx-theme,QmRmfpgix8brtJ9aHYDthezRxhH4b9NeeeEZVwC5jRgzX7
65536,27779,2,76,0,1,0,216.087890625,216.017578125,ml-dtypes,QmQGAHxNEHWuRs9THvp9dxiG98Rm2RGfQ6hA3HqCpxTYum
131072,79310,1,76,3,1,3,218.056640625,217.986328125,onnx,QmUfTHyJjbs4gqMVMcB8y8WSSpNkLs1N7AZio6jMePTsTX
65536,27586,2,76,0,1,0,216.087890625,216.017578125,colorlog,QmZhKiTgvgpZayENqzX4AWB3oEucz4UN51FVxzyP5PDXZc
262144,124651,1,76,6,1,9,218.056640625,217.986328125,optuna,QmVdmoeHL5PBpBGBwWpAUAbKbbL7cPSmRNd1oX78k33LGB
65536,27786,1,76,0,1,0,216.087890625,216.017578125,parameterized,QmSvViamPcMmQMRkAwCQFWNSsgKPF7J2ASmSZH1RGxUgk8
65536,27972,3,76,0,2,0,216.087890625,216.017578125,psutil,QmZAT1EU1mZHyTyvTAAdFXLSHkqGbme6TXukkrYDSzwxMT
262144,111874,2,77,5,1,29,218.056640625,217.986328125,accelerate,QmeJfXnRQWoGNgVrr4bazFsBnAgD5mGCmLeFfHvPdcFiL1
262144,156390,1,77,8,1,33,218.056640625,217.986328125,peft,QmQGyQAt3u2DpreiZUiB1JTTcM2tLEkcysmvhZBZJ9paCU
65536,27792,1,77,0,1,0,216.087890625,216.017578125,pesq,QmUgdys1i26RjqQqi7Z5n1mhZVvHgXVSLpBt21YwGmJ1hu
65536,27982,1,76,0,1,0,216.087890625,216.017578125,pexpect,QmduAZ4Vwgg5WwicTrUfcimXobPXvrzp8hggAJie3pKFBG
65536,27767,1,76,0,1,0,216.087890625,216.017578125,progress,QmfLzwh3xioLxCuo5p7YXUP7FVepmjvyg8dxZaNNxz6qhD
65536,27981,1,76,0,1,0,216.087890625,216.017578125,ptyprocess,QmQCjoezMTWX7NnHCDKngm6RiqcYPCXmxfAUzEDkMNfSVV
131072,66749,3,76,2,2,6,218.056640625,217.986328125,pyannote-core,QmZUV9k2z7Hz1e475Ca51vB7JkfKe5h1t2nePCb5p2NcrR
131072,79567,2,77,3,1,8,218.056640625,217.986328125,pyannote-database,QmV45dEHd11aQ5zQUuSeK68ZoSQuS3stavrFKuYh6ZyFVx
131072,79517,1,76,3,1,9,218.056640625,217.986328125,pyannote-metrics,QmPPLWKtnd6bTKE91G1xAgcEyPSjEuwsvjtLKfaD5UYUsv
65536,27991,2,78,0,1,0,216.087890625,216.017578125,pycountry,QmZFdo1Wmk3e3CBJwaSbdUvb4TQvmf6agU9FpsVY4wXwc9
131072,79344,1,78,3,1,6,218.056640625,217.986328125,pydantic-extra-types,QmQzYz8GPEaFh2G9Pne9L5bZkcr3RNSkZjLMRfDuBeqfZL
65536,27972,1,80,0,1,0,216.087890625,216.017578125,pydub,QmVBUHJP349pcg2k127ZMSzMaQxHTTKnEtb7HornupZzCM
65536,27981,1,77,0,1,0,216.087890625,216.017578125,pyloudnorm,QmWs47eH6oF7uNDUUZfyjRHDKtyFYJdHum9Zo89gU2RbdY
65536,28001,1,76,0,1,0,216.087890625,216.017578125,pynini,QmRVBGDZEJJuijgSZqk7eWTD6QNqapDj8qwCJwYbCr22F9
131072,47581,1,77,1,1,1,218.056640625,217.986328125,pyopenjtalk,QmdDU1rbeQhxSuMkqjHDmnDd1TKsyy4MZjtYCBQLpkr6GY
65536,27586,2,77,0,1,0,216.087890625,216.017578125,pypinyin,QmT5YExsyy2nx62SYUPiXns25AzZxwtSbDkNCJQz4JRD52
131072,47389,1,76,1,1,1,218.056640625,217.986328125,pypinyin-dict,QmUZqwEEzz4TFri1u1X1GYCTpQhBUXtR5GsoLD5zADR6Be
65536,27972,1,76,0,1,0,216.087890625,216.017578125,pystoi,QmW4EXKVJ4w4hxs3mociVXCc9eR67VfQqx78XZSLojgD7R
131072,47398,1,77,1,1,2,218.056640625,217.986328125,pytest-httpserver,QmeaTmHzhXE5fcZhwgFMY3jNmA1Kc1u2UxMWDFdCehDRJS
262144,99043,2,77,4,1,4,218.056640625,217.986328125,pytest,QmUB4uMJrGZJ6XTYuJwSncTDANsPHX21vvUomUiqKYkwwd
131072,47591,1,77,1,1,5,218.056640625,217.986328125,pytest-mock,QmYwQ8iAbmasZSv4mm6jr3TzMm9uiv69NQqmtbWf6JrcRb
65536,27786,1,77,0,1,0,216.087890625,216.017578125,pytest-runner,QmV3YaTdxDC4jjffpSTCHhFgHrGpdYbugeJy2QkY7La8Ej
65536,27779,1,77,0,1,0,216.087890625,216.017578125,pyyaml-ft,QmYHBa8smhaAhfABGnd27HwpBdXejpJXEkaiaYXJb5Ftgq
131072,47572,1,78,1,1,2,218.056640625,217.986328125,resampy,QmZvUA7b9NLJfVQxRkBywLgcJxx4pyQvtHLHkpPhkYESZN
65536,28001,1,77,0,1,0,216.087890625,216.017578125,ruamel-yaml,QmUR2andQGxVPd6nggqApkNHW7nk1D6EUpMwfPYqamrq83
65536,27792,2,78,0,1,0,216.087890625,216.017578125,lxml,QmRCxKEH9LqTUc6eywWMi2wx2thrBQkn7po4tpzGf9a7kF
65536,27991,2,78,0,1,0,216.087890625,216.017578125,portalocker,QmU58G1iKoFotsWEAjuwFfdJ4zTawAHhxVakjwfSHBR8mX
262144,111727,1,79,5,1,5,218.056640625,217.986328125,sacrebleu,QmYB3xzQdYu8jLbVHBzwhDUb3fWrtq6F7CC3AEKCwESEWJ
262144,99052,1,78,4,1,4,218.056640625,217.986328125,sacremoses,QmRXVsQDCngbRg8d96RThi2KuhfFJpGfoN6tYVfER54Mki
65536,27809,1,77,0,1,0,216.087890625,216.017578125,scikit-learn,QmdogxaJ7NQuBnwKLtEG6XBnRjU77SUTruW9cvRWCs7hX2
65536,27809,1,77,0,1,0,216.087890625,216.017578125,scikit-learn,QmQbRKef7AJY3bGDkekHYX5X3GZiKaAtZcXfHwp2Jdatzv
65536,27972,1,78,0,1,0,216.087890625,216.017578125,scipy,QmPgqSvkeV5UufZEESygUUajwd6fSCydaG9DonWLGi45xG
65536,27972,1,77,0,1,0,216.087890625,216.017578125,scipy,Qma6z95N7CG8d67BTGsDDZNZLYyvMfwLYB6fKAVb2HPXoA
131072,66929,1,77,2,1,12,218.056640625,217.986328125,seaborn,QmPQP6ZT6ffmRYJK1BTHPYXBGmSe9CrK7oMQbCVRR4xKBq
131072,47563,1,77,1,1,1,218.056640625,217.986328125,sox,QmRcai3SZYnwuU5voJyav6vsmYe7vVE1Bv69PvVVYKL8Ww
65536,27972,1,77,0,1,0,216.087890625,216.017578125,sphinx,QmV9mjCpGFzpS2TqqLt49hnAQGj77dGKg3HLk8za4okH4K
65536,27972,1,76,0,1,0,216.087890625,216.017578125,sphinx,Qme1FjgnZySvLkez6tRgfmCH2nvRjorZmSMU5A8GshqBpK
65536,27972,1,76,0,1,0,216.087890625,216.017578125,sphinx,QmUtnHemiJJGfyMKuwYzT4CVAHdndjuGQGUFsSbev9Woy7
65536,27792,1,76,0,1,0,216.087890625,216.017578125,sphinx-autobuild,Qmewx9FWFqj8gUHijC6Q9E1ktkCLi6J68kUyDoAVWriobS
65536,27792,1,77,0,1,0,216.087890625,216.017578125,sphinx-autobuild,QmbpvrAot3MVkQQVmjnMSvDKaS6TUJ1pYLrCwo4ZMDHx7Y
65536,27992,2,78,0,1,0,216.087890625,216.017578125,astroid,QmYbznp1UZ9gFY8qtMprB77wnuyUs1yQpdiN5FL6yN7yvP
131072,66936,1,78,2,1,2,218.056640625,217.986328125,sphinx-autodoc2,QmNa6uu1DyEjvDF8Le982ue4WnuGv5gdaYzvj8oLmGNpFm
65536,27795,1,77,0,1,0,216.087890625,216.017578125,sphinx-copybutton,QmW9dgQGmg8GETor3xaG7gw18VYtv1w6wD2TpCScbwRGvn
65536,27981,4,77,0,1,0,216.087890625,216.017578125,latexcodec,QmZXedm9WmwKAxkmX8fEQDaw84uBMCRJqJDTph24XtJUW8
131072,66919,3,78,2,2,2,218.056640625,217.986328125,pybtex,QmY5K4VLpzwB9FT799LDnyBQ1aYCfsjC9nZWRf1GzHGBq3
131072,47589,2,77,1,1,3,218.056640625,217.986328125,pybtex-docutils,QmWXG8kSajbjVR8Lc1Me9Cf8yWqpmfcs5Y6TLfr1PUHifr
131072,66763,1,77,2,1,4,218.056640625,217.986328125,sphinxcontrib-bibtex,QmSNYiGu9S5hThp3v6eBznuEiF3Vdx1H9ywieDRrc6tM1D
131072,66766,1,77,2,1,3,218.056640625,217.986328125,sphinxcontrib-mermaid,QmUSTU158fhg3g385cQVULc3aUuaNYu5J1BLAe16MbtVRg
65536,28017,1,77,0,1,0,216.087890625,216.017578125,sphinxext-opengraph,QmYopUHWubx5GD2ZovPpjbqzmnwHUHqRi6pp5D6NvbaaSa
65536,27779,2,77,0,1,0,216.087890625,216.017578125,asttokens,QmcnQZfRf5Dj6BRz3HsT9yN9WutiFqLyoLTukNpgJVYjoE
65536,27779,2,77,0,1,0,216.087890625,216.017578125,executing,QmR5o4wuPS3xpxLXd5mSDaxUCJ8uySH588mQcmkyRbCWbD
65536,27779,2,77,0,1,0,216.087890625,216.017578125,pure-eval,QmVYjhBd4Mnn479LMaW5QXyVshE58fVjeJcKPr2LAaRFE9
131072,79714,1,78,3,1,3,218.056640625,217.986328125,stack-data,QmVNDKy4rdubykLHgS1hUyWMkhWmX9v3Jg7wg9xByVtNj6
65536,27989,1,77,0,1,0,216.087890625,216.017578125,standard-aifc,QmWiMUSyQ91dhCtwkrwn6PbZ8B9cKTaFnPhVPafXE8as4W
65536,27999,1,77,0,1,0,216.087890625,216.017578125,standard-chunk,QmTW3zfgUBPxt8pHvqRV4JGzi7vjFUZPZ8cS3H5QEEeHDK
65536,27999,1,76,0,1,0,216.087890625,216.017578125,standard-sunau,QmU3Nm5itJK8UpPkSs8tkX4P5QueRxqNhG4FSBcbkwV2Bf
65536,27972,2,76,0,1,0,216.087890625,216.017578125,mpmath,QmPcM4ouVhxsyPzPHCF5pbJVBSzT2vWdmg2qs2186JXQt7
131072,47562,1,77,1,1,1,218.056640625,217.986328125,sympy,QmVVYM1gngtPFtG9CnkUZJjJvABveuWRx5144U4s25zw5g
131072,47572,2,78,1,1,1,218.056640625,217.986328125,grpcio,Qmb7T9b5651fDTgUm2jpRUVqkYiHWxbNZWDet36VPMYMhV
65536,27586,2,77,0,1,0,216.087890625,216.017578125,markdown,QmTwiEoSivVqgA73AfACQJbrzhXa9Yw4hiTsQbYuFEMg6A
65536,28016,2,77,0,1,0,216.087890625,216.017578125,tensorboard-data-server,QmeXXt5E4vE2ipBRe5KQBa2G7uZUwS9kEnTR7GFDfxfWo1
262144,169610,1,77,9,1,11,218.056640625,217.986328125,tensorboard,QmWV9A2aw561MfbPHXG7Lb3CPtqjBRcj3fgGQprcqxbZdP
65536,28000,1,77,0,1,0,216.087890625,216.017578125,text-unidecode,QmWj3AodCCAUFLzqSkAyjXrh1N48bTq4qXr8SNEwoGAkCs
65536,27809,1,79,0,1,0,216.087890625,216.017578125,textdistance,QmQW1faKQK9ziGoccexxsMpiMWDhd3Hu15nccAGBiUiLEp
65536,27786,1,77,0,1,0,216.087890625,216.017578125,threadpoolctl,QmaFShSrzeGLwqQABZmJQ7qgaHZEMbRdDUqB7BCSxHHvgp
131072,66523,1,77,2,1,6,218.056640625,217.986328125,tiktoken,QmV3ujVK1n3fg8mGkLVs7Eehq9KJGWgYsvB8YSNkRJ12Tm
65536,27972,1,77,0,1,0,216.087890625,216.017578125,torch,QmbNLaWvbgDrsH1BcnxqYQs622aG7YSNs8GCifTsDhtePB
65536,27991,1,77,0,1,0,216.087890625,216.017578125,torch,QmU53Lo9rwMYdVSjZwN7SDMQqzSewfcbPLvy4We8f6ymaZ
65536,27776,1,76,0,1,0,216.087890625,216.017578125,torch,QmVpkrBzEFuyyogJHviifixGGQRuJiB9hQa6WPBmzd9seQ
65536,27972,1,77,0,1,0,216.087890625,216.017578125,triton,QmcwCphtJYZu3PLqyeHuU4Rp5AQBj8omoRf156Pbvo5jjL
65536,27767,1,78,0,1,0,216.087890625,216.017578125,waitress,QmdkjoCy3y3oXEYkabpPbLU93hpR3Fw25yavCuFQJmPWSH
65536,27991,2,77,0,1,0,216.087890625,216.017578125,braceexpand,QmeZzC7evNAfe4gkjpGiDMc6CJ17Ds1PzXeyZKCcySFakm
131072,66918,1,77,2,1,2,218.056640625,217.986328125,webdataset,QmWKPivoM9VUZx475HCHGR5QDGCZCuetMvy9uU5bj1cGr3
65536,27771,1,77,0,1,0,216.087890625,216.017578125,wget,QmTvvHzXqc4gnUfEZjPhKTHDfVBetihxV61ZBjrTowXe3N
65536,27784,2,77,0,1,0,216.087890625,216.017578125,indic-numtowords,QmbxjxjgCpkkaxbP8UYqTx7z84TGs6iyjw1FRPWg7XsQwZ
131072,79740,1,77,3,1,3,218.056640625,217.986328125,whisper-normalizer,QmNXQSPvaMGNGaduD4bKERWhd2Pa4U1mfFDdtkJQCTfdEa
2359296,1974009,0,71,148,0,351,218.056640625,217.986328125,NeMo,QmQQHUiKoSsKPwJR1sHNkwYFkE1A8jxwx66tz9fEERKfnf
