total_cycles,user_cycles,depth,verify_duration,children_count,parent_count,descendants_count,receipt_size_kb,seal_size_kb,comp_name,cid
131072,66742,4,77,2,1,2,218.056640625,217.986328125,aiosignal,QmQuL2xe8VKUtPRoLticBfBFKKJ5Pkrk9hsgy4fi3BsCTq
131072,47382,5,77,1,2,1,218.056640625,217.986328125,multidict,QmYeKWSZrAQ6jV8nS8RL4szJpedHiTzYA3ubv5TV5sy3J8
262144,156805,3,77,8,2,10,218.056640625,217.986328125,aiohttp,QmdiXRbWeyKXASEdSdmVMD7Bfzk9YmcCePsECX1HtW6gAj
131072,47389,2,77,1,1,11,218.056640625,217.986328125,aiohttp-retry,QmYkhDdkjLE3vJgqwpqLdQihd4RN5fjmTyKwLsF1WBBmNK
65536,27973,2,77,0,1,0,216.087890625,216.017578125,lz4,QmWyPHffYQpeUomKeZKSCRVy8eMRhMbtNHtpDrGhXDaEZR
131072,66776,2,77,2,1,6,218.056640625,217.986328125,pinecone-plugin-assistant,Qma7vuNgDEEJ1G35HeDQPVUfiKebi2vxDe7npi4Wu4ASfH
65536,27813,2,77,0,1,0,216.087890625,216.017578125,pinecone-plugin-interface,QmUoqCrMt8aya6E6CT45b5ayxbgFMZSmkxy59pp9nFFcDw
131072,66763,2,77,2,1,4,218.056640625,217.986328125,protoc-gen-openapiv2,QmRgEM3J1HTtnXuHD86ZZqqZrbptNkBGTF27oxmZFWproV
524288,220560,1,78,13,1,26,218.056640625,217.986328125,pinecone,QmfX1edzN12ZtJpNZks94GXSzqcMLYMbGAvnt2YbrQUzEW
65536,27982,2,78,0,1,0,216.087890625,216.017578125,chardet,QmeXPEoUW4HxQkJ6RKtwYu5gEAnCRNaEvduinb7CmvLz6T
262144,98657,1,78,4,1,8,218.056640625,217.986328125,prance,QmSZBWr58XF58bTx8UW8qEquJxWpR2UjY6YswtsgGowyKU
65536,27586,2,77,0,1,0,216.087890625,216.017578125,identify,QmQBDUWyrEpsq2AYD2A7XcA68geZpJZHbmTZzRRrRQ7nWm
131072,66721,3,77,2,1,2,218.056640625,217.986328125,python-discovery,QmXNmAPP4GV1sqjUgoeZQEh3pS6PE22ojmcwuU6cUGFXpY
262144,111874,2,78,5,1,5,218.056640625,217.986328125,virtualenv,QmSnH7JuGUXJ2sJkEJ41HJyuwKGjzsavTRqGr1EWzwMAMq
262144,111864,1,78,5,1,10,218.056640625,217.986328125,pre-commit,Qma1wwaNPjVWmMk1vKwujYEEJQDPjuEL8TkdQ2rB6dwS8y
65536,27989,2,77,0,1,0,216.087890625,216.017578125,psycopg-binary,QmSGfyCJXBYfW31ro9X5ddBfsai1jRYGh43SNKfppyEyf2
131072,47399,2,78,1,1,1,218.056640625,217.986328125,psycopg-pool,QmWTnnbVcwvy624exGPTBSVrr64GCTQsWDPcVvYGz9Jw36
65536,27982,3,77,0,2,0,216.087890625,216.017578125,tzdata,QmUWu7gP4RWVRQ6MdpZREmebGizQtFpa99NW8Y7TcWKZuk
262144,99053,1,77,4,1,4,218.056640625,217.986328125,psycopg,QmVKZA1rQVT238DdA7eSkyu1ijFbgDEvd7Av3rjakZUetY
65536,27982,2,78,0,1,0,216.087890625,216.017578125,pymeta3,QmeXSjz4LCLPc54wZjHHHas6UwCwq7iu7Q86EhUxduvuFR
131072,47582,1,77,1,1,1,218.056640625,217.986328125,pybars4,Qmen7FXWLkkPgjS4M8D8sGtaxiW3hhwiNLAX4NDf8kTMxm
65536,27981,2,77,0,1,0,216.087890625,216.017578125,cachetools,QmdgaU8Nk4AxvwDf4b4GwR5JUMAxFSiupsqvnxHovZo7WZ
262144,99043,2,77,4,1,5,218.056640625,217.986328125,pandas,QmXsVkTZua118QkjCu3MoHcwHkp1FyFT5bVeRGTFGYF7mv
262144,137242,1,78,7,1,13,218.056640625,217.986328125,pymilvus,QmX2EZypLbwn8ipx26A251kRKgDNE9h6WH2jDhKw7u9kii
65536,27972,1,77,0,1,0,216.087890625,216.017578125,pyodbc,QmaNKjjhBe75vqWuG4YAvuKexxPxHDJTqmiLw4iNSn37Zn
262144,137447,2,77,7,4,8,218.056640625,217.986328125,pytest,QmcvhEgKGWvCJJnk94fv77hEHQbTEpQXijMseVmrHfpaTr
131072,47589,1,77,1,1,9,218.056640625,217.986328125,pytest-asyncio,QmSkqBJr3iKiKPmVyUNYC7iyqMyD4rQQAeqvEu4DL859vy
131072,47176,2,78,1,1,1,218.056640625,217.986328125,coverage,QmX48gDQxgjqqFSdBke3p5K41gVyfcYCuBsoVSjiJBC8Ga
131072,79714,1,77,3,1,10,218.056640625,217.986328125,pytest-cov,QmVz3W2NGcrJyvPUqWU3HoRyypYhDKtjx9zParhjbRuahB
131072,47579,1,82,1,1,9,218.056640625,217.986328125,pytest-timeout,Qmcpjs6HPQMySRiE4V3wUFe4cwBp5d2sRLmAJ9Ftrv821j
65536,27982,2,82,0,1,0,216.087890625,216.017578125,execnet,QmTkDJ5xryKY27DgA7Wjd5pb8LmAMEHXkDAt2jD7QxyKpC
131072,79542,1,82,3,1,11,218.056640625,217.986328125,pytest-xdist,QmesFbZrjyTn9Ax5AYwnNTnMpsAk6RfRrV6LxVdNGWtDK5
131072,79327,2,85,3,1,4,218.056640625,217.986328125,grpcio-tools,QmV92MPavbf1YW28AEzXVanprgtHoPkbsHbEvdtDpcMmAU
131072,47591,2,69,1,1,1,218.056640625,217.986328125,portalocker,QmSY14Xu8rcLb3NkHKYnTzxenWtTeycbfSzhuXq4dY7tYB
262144,137464,1,70,7,1,23,218.056640625,217.986328125,qdrant-client,QmVj8S4X2nWHARcMizZ7rQuzE1wxyf4xpXyKTm6oCyB9CH
65536,27991,2,71,0,1,0,216.087890625,216.017578125,jsonpath-ng,QmcX2pZrDxgjhXaFTZsKYF5jNC4pJ5QsyfkYiNM56KzeAQ
131072,47382,2,68,1,1,1,218.056640625,217.986328125,ml-dtypes,QmdBipf8QU1Bfa1vzduShbUD7ZzLWBasCQMxqJ4HVJsrht
65536,27991,2,79,0,1,0,216.087890625,216.017578125,python-ulid,QmbZesEmXruSynCy4tUSZhnzXFi6zemdH7Dk3NwQkeEtse
65536,27982,3,75,0,1,0,216.087890625,216.017578125,hiredis,QmXXUcQmSxWdagoqcUkkApvGUZTKRES2ngtX8kaYAgmYnn
131072,66732,2,82,2,1,2,218.056640625,217.986328125,redis,QmabKtwke4zSj3qmBbovvf9YjbBYRyZ8dJ3TzTS1MB1pje
262144,156805,1,83,8,1,14,218.056640625,217.986328125,redisvl,QmeiTg5zYbRPXHjPYWSscxK3iKipeUmXK5BKep4UpVeDMM
65536,27577,1,84,0,1,0,216.087890625,216.017578125,ruff,QmRXNvL2je2wDtZPCPNp9TSgZPc31weCEAPjqLhfDcag6v
65536,27819,1,84,0,1,0,216.087890625,216.017578125,semantic-kernel,QmVbSN5DKFJ54DkRUX5LywTDTHWwQLRi5VjCypQbiAyUrc
131072,47562,3,84,1,3,1,218.056640625,217.986328125,scipy,QmQnEtCJaWgZTiGk3prH9TUXTwv414eHun4q2eTCgcmu7J
131072,47562,3,84,1,3,1,218.056640625,217.986328125,scipy,QmesZ1iv1BFJHe1Ssk7cjfYCQYGPQJ9eaLiUrAShMzxV4S
262144,111692,2,78,5,1,5,218.056640625,217.986328125,scikit-learn,QmYf6Kd5eCNAbSWAHDPeJKoXYwFyajF32Kuh8G5zuWHVfv
262144,111692,2,77,5,1,5,218.056640625,217.986328125,scikit-learn,QmcP67LhEXAj1aBAbLsg6znSLufTddKY2fMvPEKZ6zR5hh
65536,27577,6,77,0,3,0,216.087890625,216.017578125,nvidia-cublas-cu12,QmX2fTecRUrMeGmEyjud14wBhbtj4Wfm3ju9odkfodb6T2
65536,28026,5,77,0,1,0,216.087890625,216.017578125,nvidia-cuda-cupti-cu12,QmYMHcKBRoDXuCecipokDEhZdgZ1VhbVaddufVugbvA3d2
65536,28026,5,90,0,1,0,216.087890625,216.017578125,nvidia-cuda-nvrtc-cu12,QmfEH8EAgVpZA9Z34yD5jSjtc4f4touLpTMrNVrfuw1CwK
65536,27822,5,85,0,1,0,216.087890625,216.017578125,nvidia-cuda-runtime-cu12,Qmd174iwxjZtNGB8i8SAWoQX1Devp62eLxyE24oDsuCCrd
131072,47373,5,77,1,1,1,218.056640625,217.986328125,nvidia-cudnn-cu12,QmUqSyrxPabr3jX4yrZD1jLGBW7YNUAhsLdAZHLgQ64hWK
65536,28016,7,76,0,4,0,216.087890625,216.017578125,nvidia-nvjitlink-cu12,QmUKkSKVGWT2gB9jB2QSm14s8ivXoyZ7HkXMPo1rjz75hw
131072,47373,5,76,1,1,1,218.056640625,217.986328125,nvidia-cufft-cu12,QmNqpU5QEURKEQnFCbuR55koDYyxxUK4bGwy1dh1Yt6Yej
65536,27577,5,77,0,1,0,216.087890625,216.017578125,nvidia-cufile-cu12,QmegK5y7JVjGfatq9TFMbY3tgVorceknkQYsDJu3NvSw9W
65536,27973,5,76,0,1,0,216.087890625,216.017578125,nvidia-curand-cu12,QmVF2W3duGvMVNhepLdWnpF6175WKeSawgumLw8Ynr5ZxT
131072,47392,6,77,1,2,1,218.056640625,217.986328125,nvidia-cusparse-cu12,QmU4PUXj7XYeWsBK2DqfJC8jbsu4EqvPmi3CvjySutQf4E
131072,79535,5,77,3,1,3,218.056640625,217.986328125,nvidia-cusolver-cu12,QmPoBLYhcEcRNwaJLXBK8cakjfKvR8BNCvHSuJRMg6a5vi
65536,27602,5,99,0,1,0,216.087890625,216.017578125,nvidia-nccl-cu12,QmPdDJfVS1DyQMs34CLXShCuHhYTGBNiJDtdDP9BtWLfT6
65536,27804,5,77,0,1,0,216.087890625,216.017578125,nvidia-nvtx-cu12,QmXS3YeanA7BFQccE2b7Sx5mVRsGGcJrYN7tb3fsAJABtn
131072,47562,5,77,1,1,1,218.056640625,217.986328125,triton,QmTb2HAbUZQe8MrGgTNQ73fCZAzSpTCCrs1v4gmk16RdoF
524288,355395,4,77,23,3,25,218.056640625,217.986328125,torch,QmQ8tzEFjYKdXddVinpTbtRvLuknxRCfJ8GacjmEbd8abt
262144,137466,3,78,7,1,40,218.056640625,217.986328125,accelerate,QmbZ1uquFHfRSkuNifpgeAGmfrmsQ3P6ytBRf2KqUB91up
262144,207591,2,78,12,1,43,218.056640625,217.986328125,transformers,QmatU4rbHxwic4dPi2YAyhk6V1JpB9pjp3t6cvx7Q9g1QF
262144,182338,1,83,10,1,50,218.056640625,217.986328125,sentence-transformers,QmafPjDSbh5LtS4jX6edUsF25XwYYgr2JSWa3hkjhok7jw
65536,27981,2,77,0,1,0,216.087890625,216.017578125,cheap-repr,QmW9YSDFkNQXrY67MbA6nvGs9Xb7uWxpjaZTTMKhny1tKH
262144,98892,1,77,4,1,4,218.056640625,217.986328125,snoop,QmbQa5rn6aoHU8H1MDSYHsvauhG7jhuohkjaSdBLpjWasH
65536,27813,1,78,0,1,0,216.087890625,216.017578125,types-pyyaml,QmSybAYam7YRzXBBLhGHLbH7eEPo316JCUGaD6oxq8LvdS
65536,27821,4,77,0,1,0,216.087890625,216.017578125,types-setuptools,QmaiUiPZFycsWtq88UBTwe8KCiQVe7WsE9ToYpitnjE9aW
131072,47607,3,77,1,1,1,218.056640625,217.986328125,types-cffi,QmZfcc3kfd86L15vJHVyyLuantFufceVxudiWCyazdBSmA
131072,66781,2,78,2,1,6,218.056640625,217.986328125,types-pyopenssl,QmVGawoEYSxoK4Yg9NXrkFrr6S9kAqMsMMKh3KBhWT6SHy
131072,66954,1,71,2,1,7,218.056640625,217.986328125,types-redis,QmaQn5st6oVn7XpcdmL7QDmPznjqMMhCwubhQjdBp9DmLU
65536,27992,2,70,0,1,0,216.087890625,216.017578125,simsimd,QmbZBNjYU7uqtQo4yBJdtTbJwgFpA56Kkq9bhaPNV2DTbW
131072,79725,1,74,3,1,4,218.056640625,217.986328125,usearch,QmbPAyzvvanuy3pRhAC1viCXDuoW6CpD6CzWMaGvBLxwKv
131072,47572,2,77,1,1,4,218.056640625,217.986328125,authlib,QmSEUZRgn8XQh647nNDBMr9ADiVztZYn8jzt4T1J5ewixa
65536,27991,2,76,0,1,0,216.087890625,216.017578125,validators,QmYkrocikzwmg534S7Xzf2ubqWRE2JorwEa5ksYYTrxDZk
262144,137484,1,77,7,1,24,218.056640625,217.986328125,weaviate-client,QmZ1JowSde7NDspd8yvTVkbLTerCrZPGdtufWUvP8fvg31
1048576,682151,0,77,48,0,322,218.056640625,217.986328125,semantic-kernel,QmbEawJ9C435Dpbs6schtMVv3WkX3McWajHEa6HD9sDKei
