total_cycles,user_cycles,segments,depth,pure_prove_duration,children_count,parent_count,descendants_count,receipt_size_kb,seal_size_kb,compression_duration,guest_io_read,guest_dependency_check,guest_severity_check,guest_merkle_io_read,guest_merkle_check,comp_name,cid
262144,111874,1,4,0,5,2,5,218.056640625,217.986328125,214177,39705,36257,85,23340,2938,virtualenv,QmS5bbkXbVuVwBbaBGPSwnmmsCKfEGidMZxRmVrtSRTZpR
262144,111864,1,2,0,5,1,10,218.056640625,217.986328125,217325,39695,36257,85,23340,2938,pre-commit,QmZrYR7hCHGP95gBUzmTXK7fdsFNFJEUia2RHrN3Ar6YGG
65536,27973,1,2,11057,0,2,0,216.087890625,216.017578125,0,11826,105,85,6137,443,uv,QmaPQ8EPtiQYB8Ehwb9QChFQH1tjoDWJovH964u9YHU48p
131072,66749,1,1,0,2,1,12,218.056640625,217.986328125,90035,22802,14593,85,17627,2109,pre-commit-uv,QmWRk6gV8aQ4uegZtrdgChmd5PNCEWDXr61HopUMnLwP9C
131072,66748,1,1,0,2,1,2,218.056640625,217.986328125,106982,22827,14567,85,17627,2109,pyright,QmbiHPfQdTtHEmNafW8WoHtZHK1PRSRij7v5HFEAwf4Hqe
65536,27779,1,2,11232,0,1,0,216.087890625,216.017578125,0,11632,105,85,6137,443,iniconfig,QmZ5bWug18vM1Qv6osVXD6XJsBRP7JVzSmsKkKCU58UiXX
65536,27972,1,4,11195,0,2,0,216.087890625,216.017578125,0,11825,105,85,6137,443,pluggy,Qmd76zSHbMCHv7pjdni8giGtfKK7f9T4d9DrDhi1f778Fx
262144,137447,1,1,0,7,1,8,218.056640625,217.986328125,289688,50818,50717,85,23340,2938,pytest,QmVJGhoBo2TtGLK921QZhiYvQmDiWnA3jSu5SpbyHxWQ8s
65536,27780,1,1,11598,0,1,0,216.087890625,216.017578125,0,11633,105,85,6137,443,ruff,QmbadtLZsDPE3s6AYhzZT6SBekd1VBSzJoK4Zpi27t4SUF
131072,66742,1,2,0,2,2,4,218.056640625,217.986328125,91868,22795,14593,85,17627,2109,starlette,QmddY2KTRvrrB6UZ87DoQ2Xy2M8udpB1peFFLKYCQBo6eu
131072,79725,1,2,0,3,2,4,218.056640625,217.986328125,127193,28574,21797,85,17627,2109,uvicorn,QmWcxzLdgN2tqcr5CtaMf89EmyAX9FapsPFivRrTC69TvQ
131072,47571,1,2,0,1,2,4,218.056640625,217.986328125,56864,17431,7337,85,11914,1280,watchfiles,QmQRhkuJS8cAchwokSdLjJuB3RneZ4Sn4vubH6vPedTc3v
65536,27587,1,2,10855,0,2,0,216.087890625,216.017578125,0,11440,105,85,6137,443,websockets,QmexbmbZjXLXmqgk6owEZZsDNYu3VSR6qnJRHgsaAUDfDw
262144,137267,1,1,0,7,1,35,218.056640625,217.986328125,214629,50638,50717,85,23340,2938,sphinx-autobuild,QmXTCZwvsDd5Rav32TyjeJ1hcSkoJhgbthSJKxpSibK6E8
262144,137267,1,1,0,7,1,35,218.056640625,217.986328125,219923,50638,50717,85,23340,2938,sphinx-autobuild,QmTJyHcdeZmKKYMb6dJKThHaPjAoF7s2mRXwqzFTibVEup
262144,99062,1,1,0,4,1,26,218.056640625,217.986328125,164417,34139,29027,85,23340,2938,sphinx-tabs,QmWjcnB1gxRETMy9gwNMaWq7DR6qWPVDFwmH2au8dtx8gB
131072,66776,1,1,0,2,1,26,218.056640625,217.986328125,74937,22829,14593,85,17627,2109,sphinxcontrib-log-cabinet,QmShuvNQ1kWks56yxvj3ayJL11jdsqwMV7VTmDbYCbRoUH
65536,27981,1,4,11068,0,1,0,216.087890625,216.017578125,0,11834,105,85,6137,443,cachetools,QmdbqzpgxSjYH2urKu9D4UcEvBaPikeWat1538UH19xxNp
131072,66926,1,4,0,2,1,2,218.056640625,217.986328125,107510,23005,14567,85,17627,2109,pyproject-api,QmcsxkmUXYLuiA18zEZyuppaQsZptuVXUBkx46gRc4TdeP
65536,27982,1,4,11318,0,1,0,216.087890625,216.017578125,0,11835,105,85,6137,443,tomli-w,QmWqT3a5prqW9Kq2nKCqLiRe8QC86qCpB8125HCBsNjfFm
262144,207980,1,3,0,12,1,13,218.056640625,217.986328125,424880,78659,86867,85,29053,3767,tox,Qmau5ZmnoMrc5QM21WbPUYqh8Ct7VxYiLDfdMUkFtLkG6B
131072,79734,1,2,0,3,1,14,218.056640625,217.986328125,124455,28583,21797,85,17627,2109,tox-uv-bare,QmXGCr3vLNEXHEYbg1VEHHS2DThEzVfT1TUyko9S7veLB3
131072,66919,1,1,0,2,1,16,218.056640625,217.986328125,90508,22998,14567,85,17627,2109,tox-uv,QmZhUBhPvtMWFiRvgmye2Erb6oYMewVixtLnnfdfKtuzZT
65536,28007,1,1,11408,0,1,0,216.087890625,216.017578125,0,11860,105,85,6137,443,types-contextvars,QmPevNYxnz7qMj3gc3xxq1xs95NFyrLaAt2oexey8DSTga
65536,27795,1,1,11391,0,1,0,216.087890625,216.017578125,0,11648,105,85,6137,443,types-dataclasses,QmXdy9zK9tZJM7a5Jff7TsnW1WeoqNA6jnVz5z61WuBzXM
524288,265698,1,0,0,16,0,82,218.056640625,217.986328125,433606,100675,115995,85,34766,4596,flask,QmXRU4RMMpcAX221eXUr7tDuTCgLacFu41Di8DCg4oZUms
65536,27786,1,1,11210,0,1,0,216.087890625,216.017578125,0,11639,105,85,6137,443,async-timeout,QmNRj4eRYrVjvhJEd4zQfxjqQRawSj25UNQeqVZj98547H
65536,27983,1,6,11497,0,2,0,216.087890625,216.017578125,0,11836,105,85,6137,443,six,QmeHwbUjHaGBhQSef6iSouG98nveSh9h3w3CTe5RCYqBgD
131072,47357,1,1,0,1,1,1,218.056640625,217.986328125,74468,17217,7337,85,11914,1280,attrdict,QmVWGwRhdZsvmDPGwncWNEjJBcsbJ8JhLhvz6qSEqXsbjY
65536,27991,1,1,11785,0,1,0,216.087890625,216.017578125,0,11844,105,85,6137,443,audioop-lts,QmXB7sdzS5oyKxZEFzTRQhjVJJiqf3LAvTd1F59n5SAoyH
