total_cycles,user_cycles,segments,depth,pure_prove_duration,children_count,parent_count,descendants_count,receipt_size_kb,seal_size_kb,compression_duration,guest_io_read,guest_dependency_check,guest_severity_check,guest_merkle_io_read,guest_merkle_check,comp_name,cid
131072,66928,1,3,23031,2,9,6,1569.029296875,1568.958984375,0,23007,14567,85,17627,2109,azure-core,QmSASfWeVKARGgbMkJSTu2FEkEKaFEUnVqtFpWHVVakzf9
65536,27982,1,3,11338,0,7,0,216.087890625,216.017578125,0,11835,105,85,6137,443,isodate,QmacS2iCPhvqcHSWDFHUr7EtVvqgocEECexHe625e6xvHs
131072,79750,1,1,22746,3,1,8,2239.78125,2239.7109375,0,28599,21797,85,17627,2109,azure-ai-inference,QmciXMd7Qcs6C4UDPhBeGoB4WGXxCTBMHNAuWMXEmpXcF6
131072,79560,1,2,23118,3,1,8,2239.78125,2239.7109375,0,28409,21797,85,17627,2109,azure-ai-agents,QmeiBixPvZXfNjHkr9R3EMkhBMMqM2PbRtP3vrfHciFdPb
262144,99088,1,2,43765,4,1,11,3160.5546875,3160.484375,0,34165,29027,85,23340,2938,azure-storage-blob,QmdXfWLjuGA784YJsktEUtN1bwwqZE4623Vjg1WzWpBHLg
262144,111743,1,1,45357,5,1,13,7651.546875,7651.4765625,0,39509,36322,85,23340,2938,azure-ai-projects,QmU1GXYab3pPfztrfdiMaQo556NXmbeng2iTMPbJv9ui7n
65536,27577,1,7,11601,0,1,0,216.087890625,216.017578125,0,11430,105,85,6137,443,zipp,QmThEtSR7w513ziPjx7af8zcBt1ZGK6r5M2b3ce45HVG7K
131072,47587,1,6,22288,1,2,1,454.671875,454.6015625,0,17447,7337,85,11914,1280,importlib-metadata,QmZgUuGrV3vutmqs1a93z8vSsYUYZmpgvZLxESY4wSHPmL
131072,66934,1,5,22047,2,7,3,909.33984375,909.26953125,0,23013,14567,85,17627,2109,opentelemetry-api,QmNVrVbWmvSerWPk3ExhYVx1hD6cesnZhvRze6YiShaLdC
131072,66586,1,1,22706,2,1,10,2716.94921875,2716.87890625,0,22639,14593,85,17627,2109,azure-core-tracing-opentelemetry,QmQbfjZoepRm83ZXZWk3U6x2WJsi8rUBTpXX5aSmtjsAvy
131072,66531,1,1,22114,2,1,7,2023.697265625,2023.626953125,0,22610,14567,85,17627,2109,azure-cosmos,QmT8iors8t25qoXqetAtVVKfpqTMGgmVns7RyTHf19Ep8p
131072,47562,1,4,22011,1,3,4,1147.923828125,1147.853515625,0,17422,7337,85,11914,1280,pyjwt,QmWFa3MU4uMVnXizUFvbfLTMZT2thsn7sbNsSrrnzWhvwa
131072,79310,1,3,22738,3,2,10,3410.201171875,3410.130859375,0,28159,21797,85,17627,2109,msal,QmU7FVfQNZQHv7s26PjuUEDLqa6qZm78Y9uByxyf3v61g3
131072,47589,1,2,23177,1,1,11,3648.78515625,3648.71484375,0,17449,7337,85,11914,1280,msal-extensions,QmfM2co7SgcoNvWCwJe15eZGme4SVB5zdaSvUktZgmivzA
262144,111882,1,1,46038,5,1,13,10003.44921875,10003.37890625,0,39713,36257,85,23340,2938,azure-identity,QmX3pRfPYkxW1DjDgF7Md9YJBB2ygwJnotdfm7CdzJUArP
65536,27594,1,2,11423,0,1,0,216.087890625,216.017578125,0,11447,105,85,6137,443,azure-common,QmRAADBKSAzwQWawJVbHAtumFTo1XxfoFkoXuy7uQVo8bV
262144,98691,1,1,44771,4,1,9,2467.302734375,2467.232421875,0,33768,29027,85,23340,2938,azure-search-documents,QmchSt2rdivCmxHaQNuDQJiYjSh9mhVBKoqPbENB7Y38JG
65536,27767,1,4,11446,0,2,0,216.087890625,216.017578125,0,11620,105,85,6137,443,jmespath,QmdDzLsLXFWQzEoAWMA6sxkdBsTHZaLkemveWXPWoU7XCH
65536,27983,1,5,11772,0,4,0,216.087890625,216.017578125,0,11836,105,85,6137,443,six,QmPryAPGGR4WxBtE2DzB15ZjAryDL3WRyVnpZANJQRWsBS
131072,47392,1,4,21762,1,8,1,454.671875,454.6015625,0,17252,7337,85,11914,1280,python-dateutil,QmQnEeE3W5BofbxWnJXhLCu9prPiidj5UhtftFmfdTSvsa
131072,79560,1,3,22229,3,2,4,1125.423828125,1125.353515625,0,28370,21836,85,17627,2109,botocore,QmPMWzNGQVus2k4kG9UvfCw5tkoX8tEPLfUBPikE1buh6F
131072,47581,1,2,21642,1,1,5,1364.0078125,1363.9375,0,17441,7337,85,11914,1280,s3transfer,QmQeq5jRDBb2g8X7KywZtbgSA6FpBCtMyb9PisR6LohJc1
131072,79715,1,1,23418,3,1,6,2944.095703125,2944.025390625,0,28564,21797,85,17627,2109,boto3,QmQipfMXpso6nwvmcBk8GzCh8syTSEm5oSsZyV1oty8buW
65536,27972,1,2,12016,0,1,0,216.087890625,216.017578125,0,11825,105,85,6137,443,bcrypt,QmdzJi7SB4AYGttJDZ5k9dW6mAT6WwpgQVC71URHQYxf7s
65536,27999,1,3,11841,0,1,0,216.087890625,216.017578125,0,11852,105,85,6137,443,pyproject-hooks,QmaVNqP1Lg3tf2nqK7aNQ7wGqbdeWVrGKHsa1JxMFSeyT1
65536,27769,1,3,11262,0,4,0,216.087890625,216.017578125,0,11622,105,85,6137,443,tomli,QmUGwXL4paZ4GosPJhHJMQAseEz5ph8nhcvQWrujhHTDDb
262144,111717,1,2,43111,5,1,6,1569.029296875,1568.958984375,0,39483,36322,85,23340,2938,build,QmXs5g3n2RqfFreGR4Bt32hLCC9WQyBS4A7WgFspggtMbk
131072,47572,1,7,21403,1,12,1,454.671875,454.6015625,0,17432,7337,85,11914,1280,grpcio,QmT8RemDSeDeFJNL1GgHeZquwpCaWvWQYJrZeZwqaM1rFK
65536,28007,1,2,11453,0,1,0,216.087890625,216.017578125,0,11860,105,85,6137,443,importlib-resources,QmcNLYa9udtVUp9hx99fvhrQtC5n33k4pmLKGWfDB7LZQL
65536,27972,1,7,11478,0,3,0,216.087890625,216.017578125,0,11825,105,85,6137,443,attrs,QmajMMJbGx3Ta166NHkXx14PrP3sVkWdG4cy7bmJJQb3gz
65536,27992,1,7,11230,0,2,0,216.087890625,216.017578125,0,11845,105,85,6137,443,rpds-py,Qmbj2RTRfg8UtTkbssVk96z4m7HC1rNgXkoJNgbcwXf4xh
131072,79734,1,6,21117,3,3,3,886.83984375,886.76953125,0,28583,21797,85,17627,2109,referencing,QmchRtvRACy7njPqitkr7JDG7AenztzjzRbGsay3b8Wgru
131072,47400,1,5,22197,1,2,4,1125.423828125,1125.353515625,0,17260,7337,85,11914,1280,jsonschema-specifications,QmWnwBiuhidPPgauzSeMsxkvyCjGD7BaAtmCyKeE3DhRwg
262144,99062,1,4,43286,4,6,5,2694.44921875,2694.37890625,0,34139,29027,85,23340,2938,jsonschema,QmdDwev2Xez2Wg7RDYtRXMJxBJeEkQGzr9CbFMi14wjVw3
65536,27587,1,3,11323,0,1,0,216.087890625,216.017578125,0,11440,105,85,6137,443,durationpy,QmRMzFjvkivhGbh2dkX8XhmNJ9EEEWQxyffjhjStndzZWS
65536,27972,1,5,11512,0,10,0,216.087890625,216.017578125,0,11825,105,85,6137,443,pyyaml,QmaVR33xL1byERexw357X7GJAJHFzqrw1jg3sbqFzrHC7e
65536,27767,1,4,11416,0,1,0,216.087890625,216.017578125,0,11620,105,85,6137,443,oauthlib,QmSNmKefAKitRE6VwfKqW7h5mSKkDNJw8KrUiJQRidt44U
131072,66758,1,3,23191,2,1,6,1569.029296875,1568.958984375,0,22811,14593,85,17627,2109,requests-oauthlib,QmPjtkH7kkaSoURWRzQLmjMJwPn3CKYGNyetMb1aJ4YjMx
65536,27784,1,3,11943,0,1,0,216.087890625,216.017578125,0,11637,105,85,6137,443,websocket-client,QmPmjVoFfJ87zLYfLHafAwTWSz8RSLWT8c2ogL9h6TA4Xp
262144,169600,1,2,43808,9,1,12,4684.580078125,4684.509765625,0,61969,65177,85,29053,3767,kubernetes,Qmbu8AHdwy37r7HPe3P87qC9fyBN9hCdXNbrTJLwp8DXr9
65536,27792,1,2,11692,0,1,0,216.087890625,216.017578125,0,11645,105,85,6137,443,mmh3,QmNU1oRMDTA3mjZboVrh7PWLJfijqzF8PzkFTLVEUSMqTX
