total_cycles,user_cycles,segments,depth,pure_prove_duration,children_count,parent_count,descendants_count,receipt_size_kb,seal_size_kb,compression_duration,guest_io_read,guest_dependency_check,guest_severity_check,guest_merkle_io_read,guest_merkle_check,comp_name,cid
65536,27972,1,1,10973,0,1,0,216.087890625,216.017578125,0,11825,105,85,6137,443,isort,QmWqJRfA6WJK9vSqV8BDnCwPNc4Wexaq7rGeHe7iwDNkEt
65536,27972,1,1,11358,0,1,0,216.087890625,216.017578125,0,11825,105,85,6137,443,janome,Qme3hNKjbjsjaBH8RtHKjhpPqm9zcSjAzodBZkbALH7MMb
65536,27972,1,1,10796,0,1,0,216.087890625,216.017578125,0,11825,105,85,6137,443,jieba,QmR8pNTZLXkXjhu5nFxqEFaomaDigkCFGy5yePkz7XnBoE
65536,27981,1,2,11073,0,1,0,216.087890625,216.017578125,0,11834,105,85,6137,443,rapidfuzz,QmbmS3kRKfCdLiLQQV6pahcMnupVbpWQbda9VzzxrT2DL7
131072,66732,1,1,21361,2,1,2,670.755859375,670.685546875,0,22785,14593,85,17627,2109,jiwer,QmShNjUKWBRNmk6swisdmcEtKAtUizboHftiKGPh4RoPsj
65536,27972,1,7,11536,0,3,0,216.087890625,216.017578125,0,11825,105,85,6137,443,attrs,Qmbp4cdeCiDeQY4wWb5oQAqbm6V7Sek27nbfURHeLDiKau
131072,66938,1,3,22204,2,2,2,670.755859375,670.685546875,0,23017,14567,85,17627,2109,referencing,QmVrGhPUka5QR7EjV8botjksUPMrrQC7PnTr1car63RBJP
131072,47400,1,2,21334,1,1,3,909.33984375,909.26953125,0,17260,7337,85,11914,1280,jsonschema-specifications,QmNX3okKtUWEJ8yjYnMa74ZPhaU9dErYretCA75TTgJzLG
262144,99062,1,1,42749,4,1,4,2262.28125,2262.2109375,0,34139,29027,85,23340,2938,jsonschema,QmcGJGTXa9MwLEwJdiAbR3JUaDmMmimUtkbvQjv2RuCjoj
65536,27999,1,1,11445,0,1,0,216.087890625,216.017578125,0,11852,105,85,6137,443,kaldi-python-io,QmVu1zGtDdBnhdx85p4VRzQuZkBeDATapskSZWbtdxfgiQ
65536,27981,1,1,11588,0,1,0,216.087890625,216.017578125,0,11834,105,85,6137,443,kaldialign,QmU7JT22u33QvU8141SByc4hUZrudf8PmJ2skE4qA7rmRq
65536,27981,1,2,10972,0,1,0,216.087890625,216.017578125,0,11834,105,85,6137,443,kornia-rs,Qmcenvvhsrcoiost4cqq6vbN3Rcrg7e9UTCtE6gmra9LW5
131072,66909,1,1,22061,2,1,2,670.755859375,670.685546875,0,22988,14567,85,17627,2109,kornia,QmQbj5GqR32PZhdh1VQeULoYAuQVKaXBBdQ6JNXjfHcenz
65536,27779,1,2,11092,0,2,0,216.087890625,216.017578125,0,11632,105,85,6137,443,audioread,QmerjNVstGthJ4Dz7ieUUNQ6vLsPSrn3EbJnq6Pj9KM3PV
65536,27769,1,3,11500,0,1,0,216.087890625,216.017578125,0,11622,105,85,6137,443,toolz,QmYSMxeQGLsyAbXtckeu6NnBjCxAcL9Q8E6Uz4ybq3eXg5
131072,47572,1,2,21556,1,1,1,454.671875,454.6015625,0,17432,7337,85,11914,1280,cytoolz,QmTgMJ5rhmpCtGkUS7cUwi9Qs1dRamJM9swf7cGzBF8y5j
65536,27784,1,4,11216,0,2,0,216.087890625,216.017578125,0,11637,105,85,6137,443,sortedcontainers,QmPMpstoFX2RXJMr8BXbSzQubjakHyeoxSWazUcMaASLGx
131072,47399,1,2,21265,1,1,1,454.671875,454.6015625,0,17259,7337,85,11914,1280,intervaltree,QmeW6eZxWchA84iKyqjgiP8pdmjj2Fu9KRNWGMUFw7gBr3
65536,27972,1,2,11422,0,1,0,216.087890625,216.017578125,0,11825,105,85,6137,443,lilcom,QmT7F3idgZmj6mJyJFs2o6M8LWen6Y635Ctw1coNZFh7pE
65536,27792,1,3,10965,0,1,0,216.087890625,216.017578125,0,11645,105,85,6137,443,cffi,QmeqcRD43BUNdirbu1BKQt3uPbRrCBTyhrfky4QYzygueC
131072,47571,1,2,21989,1,4,1,454.671875,454.6015625,0,17431,7337,85,11914,1280,soundfile,QmexiRcYyVSZHM9TbwQXqvvMeJjHF4WGBM2XTsrTg2FnUU
65536,27586,1,3,11275,0,3,0,216.087890625,216.017578125,0,11439,105,85,6137,443,tabulate,QmXVZe5twhe2KeirUTT4TA3cqM4uPqTrjycSvNEtymkVef
65536,27577,1,5,11590,0,11,0,216.087890625,216.017578125,0,11430,105,85,6137,443,tqdm,QmSj81N5JVouyyDZtZ4YnTUgetHJQ1ec4yB7SqsEbxHK2B
262144,182387,1,1,44724,10,1,13,3126.6171875,3126.546875,0,67526,72407,85,29053,3767,lhotse,QmZwABL3bh7iQs2tZvALuDjHFUPHGz26BvapefBt1QHpKB
131072,47368,1,2,21859,1,1,1,454.671875,454.6015625,0,17228,7337,85,11914,1280,lazy-loader,QmVHYHksJKZoh9zKuQ9MXRLNrQqWnkpqCQwvU9gMmmhYCb
65536,27982,1,2,10650,0,1,0,216.087890625,216.017578125,0,11835,105,85,6137,443,msgpack,QmP4gayfEiQ3YLufoVjqpunynb8tJ68i1LV7VDv2LarZqE
65536,27586,1,3,10636,0,1,0,216.087890625,216.017578125,0,11439,105,85,6137,443,llvmlite,QmS78aGysDMVA7NZCAZcPs2FPQPN7E4eXKbaZGEEy4T4Sr
131072,47562,1,2,21400,1,4,1,454.671875,454.6015625,0,17422,7337,85,11914,1280,numba,QmZhHSTS7FPco85tBdNGKDtKbtUHPdnUy8Hr1C4M8Aq3By
65536,27997,1,6,10774,0,1,0,216.087890625,216.017578125,0,11850,105,85,6137,443,charset-normalizer,QmWucNGuKfb7AiSyBEbe3UF91Xnc9F1EkCWZsxDMzkomyG
65536,27811,1,6,10322,0,5,0,216.087890625,216.017578125,0,11664,105,85,6137,443,urllib3,QmSuMT2jGNLyf1WwwD9SS3C6UH3WEHEGr25ohsWSoeruZA
