total_cycles,user_cycles,segments,depth,pure_prove_duration,children_count,parent_count,descendants_count,receipt_size_kb,seal_size_kb,compression_duration,guest_io_read,guest_dependency_check,guest_severity_check,guest_merkle_io_read,guest_merkle_check,comp_name,cid131072,67750,1,9,0,2,1,6,218.119140625,218.017578125,74937,22960,15088,85,17628,2109,get-proto,QmPYo6D3KpCNPByNXoJyqRcYzQyYRjTGv8JLyTiLFZBzbT
262144,185283,1,8,0,10,3,11,218.119140625,218.017578125,337502,67529,74952,85,29054,3767,get-intrinsic,Qmd4jyi7qZCJzWPetzgubmZjT1gehMkW3gDmd2BefMj7cw
131072,67569,1,7,0,2,2,12,218.119140625,218.017578125,73702,22779,15088,85,17628,2109,call-bound,QmVzKXBREcptiMep3kBMJAjq6buuSVNXMGTMLEkckdLNic
262144,100256,1,6,0,4,2,14,218.119140625,218.017578125,164015,33906,30106,85,23341,2938,side-channel-map,QmTJrh8GiYwxcYaxM9dqRbEB1R5xCPipKpbRkkrirM84f8
262144,113359,1,4,0,5,1,17,218.119140625,218.017578125,180342,39497,37602,85,23341,2938,side-channel,QmQ9Aw7fpkjw456mWzL5HhS33wxrQAjNy4o3sywy75Ryuu
131072,47988,1,3,0,1,2,18,218.119140625,218.017578125,55803,17219,7618,85,11915,1280,qs,QmQUymhQUnAC2av6VR4SwnZQXtiLK9WmAW9qunkzvMxAkw
262144,172331,1,2,0,9,1,39,218.119140625,218.017578125,252094,61943,67586,85,29054,3767,body-parser,QmRkNEYegYCuaCEdoutDH28htpiBvPX1Y2fPaRDpxWzzWE
524288,427074,1,1,0,28,1,64,218.119140625,218.017578125,833137,167688,210010,85,34767,4596,express,QmU2KB48Ex8NDdq27cc1QnmH8BnsL9wX9dyTkZHqkkzDhf
131072,47939,1,0,0,1,0,65,218.119140625,218.017578125,55408,17183,7605,85,11915,1280,express,QmRfLS76UrXbTTPeZRNgUU7NjJWzTPNUxuTFHKf4DFjyna
