total_cycles,user_cycles,segments,depth,pure_prove_duration,children_count,parent_count,descendants_count,receipt_size_kb,seal_size_kb,compression_duration,guest_io_read,guest_dependency_check,guest_severity_check,guest_merkle_io_read,guest_merkle_check,comp_name,cid
65536,28080,1,3,34162,0,1,0,216.150390625,216.048828125,0,11606,93,85,6138,443,wrappy,QmYkC8nyFwkdbFurWJNiud5iBiZXnGpJaS3K4J42RCgv2W
65536,28271,1,3,30137,0,1,0,216.150390625,216.048828125,0,11797,93,85,6138,443,forwarded,QmWUra4rfwADdYGWgQKg2BgktTW86hBsKPnqSV46nCB3VZ
65536,28110,1,4,30696,0,2,0,216.150390625,216.048828125,0,11636,93,85,6138,443,range-parser,QmXk1H8EaQpPftbQJqwmga1JcX7ET56AbyiYEQxx5K877H
65536,28271,1,3,35022,0,1,0,216.150390625,216.048828125,0,11797,93,85,6138,443,ipaddr.js,Qmdx1W4CqAKDK5TwKqtL3RQS2hXHuxujGbaztFJtWxqBq4
65536,28090,1,3,30097,0,1,0,216.150390625,216.048828125,0,11616,93,85,6138,443,is-promise,QmPC7To3B7Ua7gZCpkNmznHw8kefzRJJb34eAWKjiDo9WM
65536,28097,1,3,31918,0,1,0,216.150390625,216.048828125,0,11623,93,85,6138,443,path-to-regexp,QmcaTbNeY4tmrgC4ncTUapdVtXTza93y4qvT2q48TVg6HB
65536,28093,1,2,26894,0,1,0,216.150390625,216.048828125,0,11619,93,85,6138,443,vary,QmUYiPJp4FaRkSVgkyQXAZRxBNgUjy9DJEfqPpAN3Vh81U
131072,47969,1,4,0,1,4,1,218.119140625,218.017578125,208457,17213,7605,85,11915,1280,mime-types,QmRg7aNmLWrB8j9TBwKJXdq7tnaq2DJs86SuBw89PsY7yW
131072,48174,1,4,0,1,5,1,218.119140625,218.017578125,212434,17418,7605,85,11915,1280,debug,QmQtQuCYU4QGuScn5YQREa67xpSjurr68H63Cnvp7JRXB1
131072,47969,1,4,0,1,2,1,218.119140625,218.017578125,191249,17213,7605,85,11915,1280,iconv-lite,QmNQ3wGdeMDwVVSTP1Sz7fyDZhhdBCtYm8Md3EupMWpSm9
131072,48184,1,4,0,1,4,1,218.119140625,218.017578125,195840,17415,7618,85,11915,1280,on-finished,QmPoj9BADWp5PGFNwFcNDPajc1ueabReu4tyyQuqa5imWP
131072,47959,1,8,0,1,1,1,218.119140625,218.017578125,189027,17203,7605,85,11915,1280,hasown,QmZ3qoMJTT23rMd75ubBavkz9jpW7S6pgZoUvNWdQY4PTo
131072,67822,1,10,0,2,3,2,218.119140625,218.017578125,270005,23006,15114,85,17628,2109,call-bind-apply-helpers,Qmbvk6W5youVp3GLqvoAosvoLw9opHaWLCzxFdwFJYy3VM
262144,126603,1,4,0,6,4,6,218.119140625,218.017578125,705469,45245,45098,85,23341,2938,http-errors,Qmc2jePyqdTqjsHq6PBJE71N5GHSpEzK6SgAUs2oUEkEYh
262144,126603,1,4,0,6,4,6,218.119140625,218.017578125,741749,45245,45098,85,23341,2938,http-errors,QmW5EbPaxC168pKMktGzE9rPmecLVaYvYiaHm6ZtTSYAq3
131072,48192,1,9,0,1,2,1,218.119140625,218.017578125,208067,17423,7618,85,11915,1280,es-object-atoms,QmfWRcwA3hCnoNATcspw1cTS8VjcAxAJhv715Nj1WMYxcY
131072,47994,1,7,0,1,1,1,218.119140625,218.017578125,195117,17225,7618,85,11915,1280,has-property-descriptors,QmeAUmV9Md3xXULCmPKPxZ78qcpMQVdPWSgyLdb3ccpPaC
