total_cycles,user_cycles,segments,depth,pure_prove_duration,children_count,parent_count,descendants_count,receipt_size_kb,seal_size_kb,compression_duration,guest_io_read,guest_dependency_check,guest_severity_check,guest_merkle_io_read,guest_merkle_check,comp_name,cid
65536,28343,1,1,32925,0,1,0,216.150390625,216.048828125,0,11869,93,85,6138,443,ipython-pygments-lexers,QmVDJ1dvCJZbw2nbdgLP4aucL3Nhx6VbxzcfSQvc6buEV2
65536,28299,1,1,34217,0,1,0,216.150390625,216.048828125,0,11825,93,85,6138,443,janome,QmZMva4M4LQ7rk9gvX2kWtzyzTjM2BXnPqDM6kBGbAPGij
65536,28096,1,2,34682,0,1,0,216.150390625,216.048828125,0,11622,93,85,6138,443,parso,QmRV2ny36RGxPQQqPFoTwmyACzuFpLvfXoFkYRg2CSc8Kn
65536,28299,1,1,33028,0,1,0,216.150390625,216.048828125,0,11825,93,85,6138,443,jieba,QmaihbXambAX7hGsUVWgCpiyxMVAZCxRFpX2KaFEboCmzu
65536,28308,1,2,33531,0,1,0,216.150390625,216.048828125,0,11834,93,85,6138,443,rapidfuzz,QmZTU4hCdiv1jEhqnCmDDjE29wE73SiW6Qa6juDr7MG5fH
65536,28299,1,7,29689,0,3,0,216.150390625,216.048828125,0,11825,93,85,6138,443,attrs,QmRrzQZVi1Rut4aTYZ2pLwj9hFc72nPhXpUUSJ64twDMw4
65536,28319,1,4,35568,0,2,0,216.150390625,216.048828125,0,11845,93,85,6138,443,rpds-py,QmYWgA11wXg39itmjZbz4UzEjL84fSm7vViw5rWkqjUqFK
65536,28326,1,1,32698,0,1,0,216.150390625,216.048828125,0,11852,93,85,6138,443,kaldi-python-io,QmWW3q7rbaPrJdQvQ2oNfUaWHBpiAsziiSW8o2jzMhMeH8
65536,28308,1,1,35548,0,1,0,216.150390625,216.048828125,0,11834,93,85,6138,443,kaldialign,Qme9LvRSDncbpw7vYC7kJEyp2CYdQwzVWS7PS2YuXtVW33
65536,28308,1,2,29121,0,1,0,216.150390625,216.048828125,0,11834,93,85,6138,443,kornia-rs,QmWZjf8fLdDikQmThnfrikXaNM6McDiSJVvX7N6j7BuMmK
65536,28106,1,2,37263,0,2,0,216.150390625,216.048828125,0,11632,93,85,6138,443,audioread,QmPfGh3iSDyRdnekzExo5yusR7af7Dwdfi2CLJJq18fCjE
65536,28096,1,3,34777,0,1,0,216.150390625,216.048828125,0,11622,93,85,6138,443,toolz,QmZ4Ea1Xw7XgrxvUPhDkCEgcb3kA8MPsLBXqdPAgsYaGEp
65536,28111,1,4,32478,0,2,0,216.150390625,216.048828125,0,11637,93,85,6138,443,sortedcontainers,QmPS48JTUDqkqtSRgX3yAtE9RpvcMJLfhHUPcMhaYfqckX
65536,28299,1,2,29928,0,1,0,216.150390625,216.048828125,0,11825,93,85,6138,443,lilcom,QmS69sV3n9cR1BR11MkA6ya1f9d1j8wH9AnsfP6RqCWrXH
65536,28119,1,3,32484,0,1,0,216.150390625,216.048828125,0,11645,93,85,6138,443,cffi,Qmd8hsY48jViPrzDneps35tMF182Tov2jjAwZSVrYHtcFq
65536,27913,1,3,36049,0,3,0,216.150390625,216.048828125,0,11439,93,85,6138,443,tabulate,QmRs3p29huwyfL2CiJ2oAh3koo2Nqzwq4VaYoPYovbG6HK
65536,27904,1,5,35074,0,11,0,216.150390625,216.048828125,0,11430,93,85,6138,443,tqdm,QmQn98aLbKy22RT8XvGNtoyF3bchfpaN98addnv41MtwGW
65536,28106,1,3,32704,0,2,0,216.150390625,216.048828125,0,11632,93,85,6138,443,decorator,QmdGqvZ51E3Bj5Wy7XHE9mTrStF7h9vSwaV54wchHAoHSe
65536,28299,1,2,34268,0,3,0,216.150390625,216.048828125,0,11825,93,85,6138,443,joblib,QmanyvVQA8a8c8rC52QxttdWEb3EUP7yNT3jJHftce29GM
65536,28309,1,2,33587,0,1,0,216.150390625,216.048828125,0,11835,93,85,6138,443,msgpack,QmUgpFGgAm9weB9pH7WEwFt4qz4376k5DHD51eX9enzhGW
65536,27913,1,3,34379,0,1,0,216.150390625,216.048828125,0,11439,93,85,6138,443,llvmlite,QmT9FJuWDgEQKst4aMQ7F42kfxEShow3UHkT5WeT7CVHzi
65536,28318,1,7,33352,0,4,0,216.150390625,216.048828125,0,11844,93,85,6138,443,certifi,QmQyXAJhQE94Ccb1FZNVwSrKszYhayoVabS7UjF3Pr6NpY
65536,27917,1,8,30986,0,4,0,216.150390625,216.048828125,0,11443,93,85,6138,443,idna,QmZx7vwJoNQQ1pnyc34BeHEq4gG2MgqdEBTeAPcvNF8upx
65536,28138,1,6,31972,0,5,0,216.150390625,216.048828125,0,11664,93,85,6138,443,urllib3,Qme4rEenR8EGPXTY7MKAp92jkgBmb8MaEs1xnyDu6z8H8h
65536,28119,1,2,33730,0,3,0,216.150390625,216.048828125,0,11645,93,85,6138,443,soxr,QmbsN7VGTBeD1ErH9PfHPbQYvr59S2wPc7ABdfvU64dJ7Z
65536,28316,1,1,32990,0,1,0,216.150390625,216.048828125,0,11842,93,85,6138,443,markdown-it-py,QmYvcipqKbCMyK1LSoxsDJefXJecTXoFognNacah19m3K5
65536,28316,1,1,33201,0,1,0,216.150390625,216.048828125,0,11842,93,85,6138,443,markdown-it-py,QmYk55cYrptuu4eVoQ7w1QFLM4gjMRS25TA6s8T8uzBTvY
65536,28318,1,1,32064,0,1,0,216.150390625,216.048828125,0,11844,93,85,6138,443,marshmallow,QmXEA1etxAYw5KwegTpgNjMbnf3npERW7aEYnmLeQdL5Gs
65536,28326,1,1,31991,0,1,0,216.150390625,216.048828125,0,11852,93,85,6138,443,mdit-py-plugins,QmRb8PYixHAcGxg1HAjQiDhg8tLM2UKnZxTU8PSaDhDAnr
65536,28308,1,2,35403,0,1,0,216.150390625,216.048828125,0,11834,93,85,6138,443,traitlets,QmTkri1sXSF3x6T6m6UwknneabX5xVrsGfBPhMAKm1FxNo
65536,28096,1,1,31248,0,1,0,216.150390625,216.048828125,0,11622,93,85,6138,443,mdurl,QmPZ1oR9usg7LtEPwrAnR8wtR5EwbSetfnQFQ2tQVzqBrq
65536,28309,1,4,30857,0,1,0,216.150390625,216.048828125,0,11835,93,85,6138,443,cycler,QmUh5tWBYe7mk89uqtMGR2XLsdYQ1B9MwqB63frtHNs6qd
65536,28308,1,4,32647,0,1,0,216.150390625,216.048828125,0,11834,93,85,6138,443,fonttools,QmUcKQFRzYNP5VkMQehbp3JQsAZn2EpJqTiE8THsLznJey
65536,28308,1,4,32686,0,1,0,216.150390625,216.048828125,0,11834,93,85,6138,443,kiwisolver,QmbQAxVBUH4pzNvb1CJw6a4DgC9S4V7SUgiVintSjprCih
65536,28309,1,4,33692,0,3,0,216.150390625,216.048828125,0,11835,93,85,6138,443,pillow,QmVT6izvLy9s9GzZZjnUXLcY87sP5pADduTtaCmtt3vTmP
65536,28106,1,4,32405,0,1,0,216.150390625,216.048828125,0,11632,93,85,6138,443,pyparsing,QmZgVc1GWLzevcNaY5eeFdfGPrQf4LMbP3R18fn8zUAxF1
65536,28111,1,7,31469,0,1,0,216.150390625,216.048828125,0,11637,93,85,6138,443,aiohappyeyeballs,QmVpULP5EiYjisvfNW42r71CTPnt4znnBZdoeqUxqhW4zk
65536,27913,1,5,33648,0,3,0,216.150390625,216.048828125,0,11439,93,85,6138,443,filelock,QmReqEDL75EQ5u3jVqYzEJBitfir4KAQ6wDa7dqahWBQEv
65536,28308,1,8,34463,0,2,0,216.150390625,216.048828125,0,11834,93,85,6138,443,frozenlist,QmRnah1R4jNcPeHgoTsgwitDfCCqqJ8FoLY9hXQP9VPQhG
65536,28106,1,8,34398,0,2,0,216.150390625,216.048828125,0,11632,93,85,6138,443,multidict,QmbQZ4GRJKtbUvu3hKB3fwkkVWY7JYgjujNDjpej8FQLuH
65536,28106,1,8,34293,0,2,0,216.150390625,216.048828125,0,11632,93,85,6138,443,propcache,QmYkZS5goDCvW24ey2SxsA2nMNwBfFFuiWKhRybcwbmS21
65536,28113,1,6,34570,0,2,0,216.150390625,216.048828125,0,11639,93,85,6138,443,annotated-doc,Qmbau5CMwigcVP8saLauA3Pe9jYx1UvFNBbJEv9cFBe227
65536,28318,1,6,33504,0,1,0,216.150390625,216.048828125,0,11844,93,85,6138,443,shellingham,QmVBKGZPw5HJ7cEud9j7TvoiH4eXt94LTVCiJmiDSze5sG
65536,28342,1,2,39248,0,3,0,216.150390625,216.048828125,0,11868,93,85,6138,443,opencv-python-headless,QmYp1CfGYVQBZ4mZGRr3eem3YZNxiyHw3k26KRdNd8uXp3
65536,28113,1,2,33585,0,2,0,216.150390625,216.048828125,0,11639,93,85,6138,443,sentencepiece,QmZLahGCBzV96DeLSPda5hE3b7ZiLB7Zr8qRNAXB3cEdDA
65536,28318,1,1,36604,0,1,0,216.150390625,216.048828125,0,11844,93,85,6138,443,myst-parser,QmdmDrC1rjSxcJn2TdhEK64zdzfv1m2oQ9huVy2GTb71Ga
65536,28318,1,1,35554,0,1,0,216.150390625,216.048828125,0,11844,93,85,6138,443,myst-parser,QmfUDCf2y5qQzY2apDUNjJbz6enzkuM9MH5MRW8YqELiGZ
65536,28119,1,4,34415,0,2,0,216.150390625,216.048828125,0,11645,93,85,6138,443,dill,QmSZW9bZhTXnAwYg7gbevHwSm9BehdhWjPmeWPe155ryBZ
65536,27934,1,5,37126,0,1,0,216.150390625,216.048828125,0,11460,93,85,6138,443,pytz,QmUo13UwHh46m4dQMaQoKjAkdt5LXhxvrYishQnCoEDZbL
65536,28309,1,5,37066,0,1,0,216.150390625,216.048828125,0,11835,93,85,6138,443,tzdata,QmTdLqjcmiWmwyeCVJ6bzkFj1X4Wc9qz6uQgm8pZsPxj4T
65536,28319,1,3,31414,0,2,0,216.150390625,216.048828125,0,11845,93,85,6138,443,pyarrow,QmVr8tR3484GKhjEStPJnJXJAMm6UCG5Ep6TT4nahKkcbe
65536,28299,1,3,35913,0,1,0,216.150390625,216.048828125,0,11825,93,85,6138,443,xxhash,QmaWdXeF48Wu4BB1j5VyKgGbPjhxjYwbgXXVD3k81NZCMo
65536,28299,1,3,30559,0,1,0,216.150390625,216.048828125,0,11825,93,85,6138,443,einops,QmWdstdV3NST8LM6GiMPrgz3s3FregKiXRhLsz9ebwKYz2
65536,28136,1,5,34482,0,2,0,216.150390625,216.048828125,0,11662,93,85,6138,443,graphql-core,Qmdov9xDBMqBn2qE3y7HmLueYrniFZaGNQxKfajkCfFEN4
65536,28308,1,4,28085,0,2,0,216.150390625,216.048828125,0,11834,93,85,6138,443,cachetools,QmXUvmBi9Rgjb1KSHmin31AqnjYXx49WkDrztwKEgWHpFC
65536,27921,1,6,33930,0,3,0,216.150390625,216.048828125,0,11447,93,85,6138,443,cryptography,QmTfiVbjtDDjbJF8PBjAbmq2xMG7wuH5YMdYddc2QGf1Vo
65536,28318,1,4,35975,0,1,0,216.150390625,216.048828125,0,11844,93,85,6138,443,cloudpickle,QmbqPYns8huvVuD4omuRitJhLJrioCoUR7GeXFLbCBnFJ3
65536,28299,1,7,33690,0,1,0,216.150390625,216.048828125,0,11825,93,85,6138,443,pyasn1,QmVHtbVcFfDdt7nHa3FCtLhB8Hzw9yRzJjRqirSmJsNxHf
65536,27913,1,5,31094,0,6,0,216.150390625,216.048828125,0,11439,93,85,6138,443,protobuf,QmRu73Ui1pRjbpZcYvv2o1AVhJhuH3AV3XXAHDbsqzu2ib
65536,28326,1,6,35448,0,1,0,216.150390625,216.048828125,0,11852,93,85,6138,443,annotated-types,QmXJWVgjDSHuX3nt2SRaefP6mFMegstmPwGsKaxnQQsXRs
65536,28096,1,6,34363,0,1,0,216.150390625,216.048828125,0,11622,93,85,6138,443,smmap,QmUzZ8TJtY3uQ7DawsaS1rdfvdi3qsJEsfEumPVrDnBvuM
65536,27904,1,8,33629,0,1,0,216.150390625,216.048828125,0,11430,93,85,6138,443,zipp,QmSY3XJqDAxjUh1Zr1ZZYwZpLfs3vzJ3C94Lg5G9zmYFuv
65536,28094,1,4,31328,0,1,0,216.150390625,216.048828125,0,11620,93,85,6138,443,sqlparse,QmYnPMq3BG5rXN7tbGaf56PWyaSTBfY5MhdHsVC6JTpd3F
65536,28094,1,2,32101,0,1,0,216.150390625,216.048828125,0,11620,93,85,6138,443,pybind11,QmSo2yczeaxeHKU9Y8xTvCwBCJeTeRD7JC7HLyxMscyamW
65536,28319,1,2,34756,0,1,0,216.150390625,216.048828125,0,11845,93,85,6138,443,torchao,QmUzmkWy2ctocLp1bwdFT6yH1A7NVmWYJZzS39PDqkVHfZ
